eventid,iyear,imonth,iday,country_txt,provstate,city,attacktype1,targtype1,weaptype1,claimed,gname,危害得分,受害者死亡,受害者受伤,线索组,嫌疑人代号,分组状态,组内高分关联数
201504280054,2015,4,28,Afghanistan,Kunduz,Unknown,7,19,13,0,Taliban,0.759433148175202,0.0,0.0,G0002,2.0,重复作案候选组,35
201504280055,2015,4,28,Afghanistan,Kunduz,Unknown,7,19,13,0,Taliban,0.759433148175202,0.0,0.0,G0002,2.0,重复作案候选组,33
201504280056,2015,4,28,Afghanistan,Kunduz,Unknown,7,19,13,0,Taliban,0.759433148175202,0.0,0.0,G0002,2.0,重复作案候选组,30
201504280057,2015,4,28,Afghanistan,Kunduz,Unknown,7,19,13,0,Taliban,0.759433148175202,0.0,0.0,G0002,2.0,重复作案候选组,32
201504280058,2015,4,28,Afghanistan,Kunduz,Unknown,7,19,13,0,Taliban,0.759433148175202,0.0,0.0,G0002,2.0,重复作案候选组,30
201504280059,2015,4,28,Afghanistan,Kunduz,Unknown,7,19,13,0,Taliban,0.759433148175202,0.0,0.0,G0002,2.0,重复作案候选组,29
201504280061,2015,4,28,Egypt,North Sinai,Sheikh Zuweid,3,4,6,0,Unknown,0.2940039861082563,0.0,1.0,G0011,,重复作案候选组,31
201504280065,2015,4,28,India,Tamil Nadu,Periyakumati,3,15,6,0,Unknown,0.2066049544888977,0.0,0.0,G0037,,重复作案候选组,7
201504280067,2015,4,28,Iraq,Baghdad,Baghdad,6,14,5,0,Unknown,0.5204300992457753,8.0,0.0,G0001,1.0,重复作案候选组,47
201504280069,2015,4,28,Ukraine,Odessa,Illichivsk,3,19,6,0,Unknown,0.772292645369326,0.0,0.0,G0038,,重复作案候选组,22
201504280070,2015,4,28,Kenya,Wajir,Wajir,2,2,5,0,Al-Shabaab,0.1738208711530559,0.0,0.0,G0017,,重复作案候选组,10
201504280071,2015,4,28,Yemen,Marib,Marib,9,17,13,0,Houthi extremists (Ansar Allah),0.1605246287131386,0.0,0.0,G0006,,重复作案候选组,44
201504280072,2015,4,28,Ukraine,Donetsk,Orlivske,9,4,13,0,Donetsk People's Republic,0.1692817274120392,0.0,0.0,G0020,,重复作案候选组,43
201504280073,2015,4,28,Ukraine,Donetsk,Chermalyk,2,4,6,0,Donetsk People's Republic,0.3293062739476787,1.0,0.0,G0020,,重复作案候选组,38
201504280074,2015,4,28,Ukraine,Donetsk,Chermalyk,2,4,6,0,Donetsk People's Republic,0.2659212103145957,0.0,0.0,G0020,,重复作案候选组,39
201504280075,2015,4,28,Ukraine,Donetsk,Chermalyk,3,4,6,0,Donetsk People's Republic,0.2772088554861691,0.0,0.0,G0020,,重复作案候选组,33
201504280076,2015,4,28,Ukraine,Donetsk,Chermalyk,2,4,5,0,Donetsk People's Republic,0.241512039217864,0.0,0.0,G0020,,重复作案候选组,37
201504280077,2015,4,28,Ukraine,Luhansk,Shchastya,2,21,6,0,Unknown,0.7443522537409718,0.0,0.0,G0020,,重复作案候选组,52
201504280084,2015,4,28,Ukraine,Crimea,Rybache,7,14,8,0,Unknown,0.6783165279017713,0.0,0.0,G0038,,重复作案候选组,1
201504280096,2015,4,28,Yemen,Unknown,Unknown,6,2,13,0,Houthi extremists (Ansar Allah),0.1333856395214634,0.0,0.0,G0006,,重复作案候选组,20
201504290001,2015,4,29,Libya,Benghazi,Benghazi,3,1,6,0,Unknown,0.7613026363437938,0.0,2.0,G0010,,重复作案候选组,36
201504290002,2015,4,28,Libya,Benghazi,Benghazi,3,14,6,0,Unknown,0.7626570956599825,0.0,5.0,G0010,,重复作案候选组,37
201504290003,2015,4,29,Libya,Benghazi,Benghazi,3,14,6,0,Ansar al-Sharia (Libya),0.3558582359932725,0.0,2.0,G0010,,重复作案候选组,37
201504290004,2015,4,29,Libya,Benghazi,Benghazi,3,14,6,0,Ansar al-Sharia (Libya),0.7626611115700594,0.0,1.0,G0010,,重复作案候选组,38
201504290008,2015,4,29,Afghanistan,Helmand,Lashkar Gah,3,3,6,0,Taliban,0.7431282823773447,0.0,5.0,G0012,,重复作案候选组,28
201504290012,2015,4,28,Afghanistan,Khost,Mosa Khail district,3,3,6,0,Unknown,0.7431217932014609,4.0,4.0,G0002,2.0,重复作案候选组,30
201504290024,2015,4,29,Pakistan,Sindh,Karachi,2,8,5,0,Unknown,0.696402549974172,1.0,0.0,G0014,,重复作案候选组,31
201504290025,2015,4,29,Yemen,Adan,Aden,3,17,6,0,Al-Qaida in the Arabian Peninsula (AQAP),0.2636946555082051,0.0,,G0006,,重复作案候选组,37
201504290027,2015,4,29,Yemen,Adan,Aden,2,14,6,0,Houthi extremists (Ansar Allah),0.7763181893202122,12.0,24.0,G0006,,重复作案候选组,41
201504290030,2015,4,29,Yemen,Hadramawt,Shihr,6,4,13,0,Hadramawt Tribes Alliance,0.1403157134774496,,,G0006,,重复作案候选组,30
201504290034,2015,4,29,Mali,Timbuktu,Lere,6,4,5,0,Azawad National Liberation Movement (MNLA),0.7418979831229606,9.0,6.0,G0032,,重复作案候选组,17
201504290036,2015,4,29,Kenya,Unknown,Unknown,3,14,6,0,Al-Shabaab,0.2497771757158344,0.0,0.0,G0017,,重复作案候选组,2
201504290037,2015,4,29,Sudan,Central Darfur,Mukjar,4,2,13,0,Janjaweed,0.6850771861442003,0.0,0.0,G0023,,重复作案候选组,30
201504290038,2015,4,29,India,Chhattisgarh,Sukma,7,19,8,0,Maoists,0.6931291491174258,0.0,0.0,G0022,,重复作案候选组,25
201504290039,2015,4,29,India,Jharkhand,Churchu,7,1,5,0,Maoists,0.6957695970236559,0.0,0.0,G0024,,重复作案候选组,20
201504290040,2015,4,29,Yemen,Hadramawt,Mukalla,6,4,13,0,Al-Qaida in the Arabian Peninsula (AQAP),0.2090886363769656,,,G0006,,重复作案候选组,38
201504290041,2015,4,29,Democratic Republic of the Congo,North Kivu,Nyamilima,6,14,9,0,Nyatura Militia,0.4808728282570821,5.0,0.0,G0018,,重复作案候选组,30
201504290042,2015,4,29,Democratic Republic of the Congo,North Kivu,Rutshuru district,6,14,13,0,Nyatura Militia,0.3110893137336842,,1.0,G0018,,重复作案候选组,39
201504290043,2015,4,29,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.6989243761580193,3.0,12.0,G0001,1.0,重复作案候选组,41
201504290044,2015,4,29,Iraq,Baghdad,Baghdad,3,17,6,0,Unknown,0.5776004227184215,2.0,4.0,G0001,1.0,重复作案候选组,41
201504290045,2015,4,29,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.7626497975636213,3.0,18.0,G0001,1.0,重复作案候选组,41
201504290047,2015,4,29,Ukraine,Luhansk,Trekhizbenka,2,4,5,0,Unknown,0.3295411325628559,0.0,3.0,G0020,,重复作案候选组,49
201504290048,2015,4,29,Ukraine,Luhansk,Shchastya,3,4,6,0,Unknown,0.2328952658108277,0.0,0.0,G0020,,重复作案候选组,47
201504290049,2015,4,29,Ukraine,Luhansk,Shchastya,3,4,6,0,Unknown,0.2328952658108277,0.0,0.0,G0020,,重复作案候选组,47
201504290050,2015,4,29,Ukraine,Luhansk,Shchastya,3,19,6,0,Unknown,0.7396258164466942,0.0,0.0,G0020,,重复作案候选组,49
201504290051,2015,4,29,Ukraine,Donetsk,Shyrokyne,3,4,6,0,Donetsk People's Republic,0.2772088554861691,0.0,0.0,G0020,,重复作案候选组,41
201504290052,2015,4,29,Ukraine,Donetsk,Shyrokyne,3,4,6,0,Donetsk People's Republic,0.2772088554861691,0.0,0.0,G0020,,重复作案候选组,41
201504290062,2015,4,29,Ukraine,Donetsk,Olenivka,3,19,6,0,Unknown,0.772292645369326,0.0,0.0,G0020,,重复作案候选组,41
201504290070,2015,4,29,Libya,Benghazi,Benghazi,3,14,6,0,Unknown,0.7626620313372772,0.0,0.0,G0010,,重复作案候选组,38
201504290071,2015,4,29,Nigeria,Kaduna,Goron Dutse,2,14,5,0,Unknown,0.7228401892062338,13.0,,G0015,,重复作案候选组,15
201504290073,2015,4,29,Afghanistan,Paktia,Sayed Karam district,6,2,13,0,Unknown,0.1167890668588173,,,G0002,2.0,重复作案候选组,31
201504290077,2015,4,29,Egypt,North Sinai,Unknown,3,4,6,0,Unknown,0.2205546780696898,0.0,0.0,G0011,,重复作案候选组,42
201504290079,2015,4,29,Egypt,North Sinai,Am Muqatah,3,14,6,0,Unknown,0.5990141361317587,2.0,5.0,G0011,,重复作案候选组,31
201504300003,2015,4,30,Afghanistan,Kunduz,Kunduz,3,3,6,0,Unknown,0.4060696044512547,0.0,4.0,G0002,2.0,重复作案候选组,31
201504300004,2015,4,30,Afghanistan,Jawzjan,Qarae,2,3,5,0,Taliban,0.2139360856491615,0.0,0.0,G0012,,重复作案候选组,22
201504300005,2015,4,30,Afghanistan,Jawzjan,Jar Quduq,2,3,5,0,Taliban,0.2139360856491615,0.0,0.0,G0012,,重复作案候选组,21
201504300006,2015,4,30,Afghanistan,Jawzjan,Biksar,2,3,5,0,Taliban,0.2139360856491615,0.0,0.0,G0012,,重复作案候选组,24
201504300007,2015,4,30,Afghanistan,Jawzjan,Chaqmah Chuqur,2,3,5,0,Taliban,0.2139360856491615,0.0,0.0,G0012,,重复作案候选组,20
201504300008,2015,4,30,Afghanistan,Jawzjan,Turkman Qaduq,2,3,5,0,Taliban,0.2139360856491615,0.0,0.0,G0012,,重复作案候选组,23
201504300015,2015,4,30,Afghanistan,Kunar,Bidad,6,8,5,0,Taliban,0.3253040081880167,2.0,0.0,G0002,2.0,重复作案候选组,43
201504300041,2015,4,30,Yemen,Amanat Al Asimah,Sanaa,6,10,13,0,Houthi extremists (Ansar Allah),0.1234411602130567,0.0,0.0,G0006,,重复作案候选组,44
201504300042,2015,4,30,Yemen,Lahij,Kirsh,3,14,6,0,Houthi extremists (Ansar Allah),0.2644029527569376,0.0,0.0,G0006,,重复作案候选组,35
201504300045,2015,4,30,Yemen,Adan,Unknown,9,22,13,0,Popular Resistance Committees (Yemen),0.6849344237886503,8.0,13.0,G0006,,重复作案候选组,43
201504300049,2015,4,30,Saudi Arabia,Najran,Unknown,2,3,5,0,Houthi extremists (Ansar Allah),0.4178208287520294,3.0,,G0035,,重复作案候选组,26
201504300050,2015,4,30,Saudi Arabia,Jazan,Unknown,3,3,6,0,Houthi extremists (Ansar Allah),0.7597303111789087,1.0,0.0,G0035,,重复作案候选组,25
201504300051,2015,4,29,Somalia,Bay,Baidoa,1,10,5,0,Al-Shabaab,0.3872685432614659,3.0,0.0,G0017,,重复作案候选组,29
201504300053,2015,4,30,Mali,Gao,Doro,3,19,6,0,Unknown,0.7448628352687173,4.0,28.0,G0032,,重复作案候选组,25
201504300057,2015,4,30,Philippines,North Cotabato,Tomado,3,1,6,0,Unknown,0.3687309420055589,0.0,3.0,G0008,,重复作案候选组,31
201504300060,2015,4,30,Sudan,Central Darfur,Nertiti,6,14,5,0,Janjaweed,0.2951717551881464,,,G0023,,重复作案候选组,29
201504300062,2015,4,30,Philippines,Zamboanga Sibugay,Sanito,1,2,5,0,Unknown,0.1769883995853439,0.0,1.0,G0008,,重复作案候选组,31
201504300063,2015,4,30,Pakistan,Sindh,Karachi,2,3,5,0,Unknown,0.1696224959738201,0.0,0.0,G0014,,重复作案候选组,31
201504300064,2015,4,30,Syria,Aleppo,Aleppo,3,14,6,0,Unknown,0.7696418530955811,5.0,10.0,G0007,,重复作案候选组,167
201504300065,2015,4,30,Syria,Aleppo,Aleppo,3,14,6,0,Unknown,0.7636947283602193,5.0,9.0,G0007,,重复作案候选组,167
201504300066,2015,4,30,Syria,Aleppo,Aleppo,3,14,6,0,Unknown,0.7501212056598904,4.0,9.0,G0007,,重复作案候选组,77
201504300070,2015,4,30,Somalia,Bari,Bosaso,3,4,6,0,Unknown,0.4087352321756519,2.0,,G0017,,重复作案候选组,10
201504300071,2015,4,30,Iraq,Diyala,Madain,3,14,6,0,Unknown,0.6951839712168002,3.0,11.0,G0001,1.0,重复作案候选组,83
201504300074,2015,4,30,Iraq,Al Anbar,Ramadi,3,4,6,0,Islamic State of Iraq and the Levant (ISIL),0.7910293731716105,4.0,7.0,G0001,1.0,重复作案候选组,80
201504300076,2015,4,30,Egypt,Al Sharqia,Unknown,3,14,6,0,Unknown,0.3277938527858216,1.0,0.0,G0011,,重复作案候选组,42
201504300105,2015,4,30,Afghanistan,Zabul,Spin Ghbarg,6,17,13,0,Taliban,0.4566106356463267,3.0,,G0002,2.0,重复作案候选组,40
201504300114,2015,4,30,Ireland,Offaly,Fivealley,3,20,6,0,Unknown,0.1511991163623757,0.0,0.0,G0031,,重复作案候选组,5
201504300115,2015,4,30,Nigeria,Taraba,Amar,2,4,5,0,Fulani extremists,0.4856921243805332,6.0,0.0,G0015,,重复作案候选组,9
201504300116,2015,4,30,Democratic Republic of the Congo,Katanga,Nyunzu,2,14,8,0,Unknown,0.7146480696748386,3.0,,G0029,,重复作案候选组,5
201504300117,2015,4,30,United Kingdom,Northern Ireland,Londonderry,7,14,8,0,Unknown,0.663974440981415,0.0,0.0,G0031,,重复作案候选组,34
201504300119,2015,4,30,Egypt,North Sinai,Unknown,3,4,6,0,Unknown,0.2205546780696898,0.0,0.0,G0011,,重复作案候选组,36
201504300120,2015,4,30,Egypt,North Sinai,Rafah,3,14,6,0,Unknown,0.7626570956599825,0.0,5.0,G0011,,重复作案候选组,35
201504300121,2015,4,30,Egypt,North Sinai,Rafah,3,14,6,0,Unknown,0.7626611115700594,0.0,1.0,G0011,,重复作案候选组,36
201504300122,2015,4,30,Egypt,North Sinai,Unknown,9,4,13,0,Sinai Province of the Islamic State,0.1569411396709013,0.0,0.0,G0011,,重复作案候选组,52
201505010002,2015,5,1,Iraq,Diyala,Kabah,2,14,5,0,Unknown,0.7269554653866206,4.0,0.0,G0001,1.0,重复作案候选组,43
201505010003,2015,5,1,Iraq,Saladin,Baiji,2,17,5,0,Unknown,0.4732449322902318,1.0,5.0,G0001,1.0,重复作案候选组,57
201505010012,2015,5,1,United Kingdom,Northern Ireland,Belfast,3,3,6,0,Dissident Republicans,0.1803608696180282,0.0,0.0,G0031,,重复作案候选组,61
201505010013,2015,5,1,Afghanistan,Laghman,Shahid Baba,2,3,5,0,Unknown,0.4516486193214761,0.0,12.0,G0002,2.0,重复作案候选组,32
201505010014,2015,5,1,Afghanistan,Khost,Khost,3,3,6,0,Taliban,0.7874467804770799,0.0,1.0,G0002,2.0,重复作案候选组,35
201505010015,2015,5,1,Afghanistan,Khost,Khost,3,3,6,0,Taliban,0.3806441219700532,0.0,2.0,G0002,2.0,重复作案候选组,35
201505010064,2015,5,1,India,Maharashtra,Aheri,9,14,13,0,Maoists,0.3369091860927558,2.0,0.0,G0022,,重复作案候选组,17
201505010076,2015,5,1,Pakistan,Khyber Pakhtunkhwa,Manga,3,8,6,0,Unknown,0.386578167194848,2.0,0.0,G0013,,重复作案候选组,40
201505010078,2015,5,1,Egypt,North Sinai,Unknown,3,4,6,0,Unknown,0.2205546780696898,0.0,0.0,G0011,,重复作案候选组,42
201505010079,2015,5,1,Egypt,Al Sharqia,Zagazig,3,1,6,0,Unknown,0.8056199809892588,0.0,0.0,G0011,,重复作案候选组,34
201505010080,2015,5,1,Egypt,Al Sharqia,Zagazig,3,8,6,0,Unknown,0.7930183181456442,0.0,0.0,G0011,,重复作案候选组,35
201505010081,2015,5,1,Egypt,Al Sharqia,Zagazig,3,20,6,0,Unknown,0.2370691172754628,0.0,0.0,G0011,,重复作案候选组,35
201505010082,2015,5,1,Egypt,Al Sharqia,Zagazig,3,20,6,0,Unknown,0.2370691172754628,0.0,0.0,G0011,,重复作案候选组,35
201505010083,2015,5,1,United Kingdom,Northern Ireland,Belfast,3,14,6,0,Unknown,0.183290053122914,0.0,0.0,G0031,,重复作案候选组,72
201505010099,2015,5,1,Burundi,Bujumbura Mairie,Bujumbura,3,3,6,0,Unknown,0.7999151525780896,3.0,12.0,G0029,,重复作案候选组,27
201505010100,2015,5,1,Burundi,Bujumbura Mairie,Bujumbura,3,3,6,0,Unknown,0.7999309836794175,0.0,3.0,G0029,,重复作案候选组,75
201505010101,2015,5,1,Pakistan,Balochistan,Qamarudin Karez,3,14,6,0,Unknown,0.3111958196409249,1.0,0.0,G0002,2.0,重复作案候选组,9
201505010102,2015,5,1,Philippines,Basilan,Tuburan,6,14,9,0,Abu Sayyaf Group (ASG),0.1574661783644591,1.0,0.0,G0008,,重复作案候选组,37
201505010104,2015,5,1,Libya,Nuqat Al Khams,Watiya,9,4,13,0,Muslim extremists,0.1569411396709013,0.0,0.0,G0010,,重复作案候选组,22
201505010106,2015,5,1,India,Jammu and Kashmir,Sopore,2,1,5,0,Unknown,0.2550674198494334,0.0,,G0027,,重复作案候选组,22
201505010107,2015,5,1,India,Jammu and Kashmir,Sopore,2,1,5,0,Unknown,0.2550674198494334,0.0,,G0027,,重复作案候选组,24
201505010108,2015,5,1,India,Jammu and Kashmir,Sopore,2,1,5,0,Unknown,0.2550674198494334,0.0,,G0027,,重复作案候选组,27
201505010110,2015,5,1,Libya,Benghazi,Benghazi,3,1,6,0,Unknown,0.7612897581704863,3.0,7.0,G0010,,重复作案候选组,37
201505010111,2015,5,1,Thailand,Songkhla,Lamplai,3,20,6,0,Unknown,0.1660881864570587,0.0,0.0,G0016,,重复作案候选组,25
201505010115,2015,5,1,Democratic Republic of the Congo,South Kivu,Kakamba,6,14,5,0,Unknown,0.6972546776527558,0.0,127.0,G0029,,重复作案候选组,16
201505010123,2015,5,1,Tanzania,Morogoro,Msolwa Ujamma,3,2,6,0,Unknown,0.7473216009102783,0.0,4.0,G0092,,单件线索,0
201505020010,2015,5,2,Ukraine,Donetsk,Marinka,3,4,6,0,Unknown,0.7311392487718175,1.0,0.0,G0020,,重复作案候选组,56
201505020012,2015,5,2,Pakistan,Sindh,Karachi,1,3,6,0,Tehrik-i-Taliban Pakistan (TTP),0.6841250985412395,0.0,0.0,G0014,,重复作案候选组,31
201505020013,2015,5,2,Ukraine,Donetsk,Shyrokyne,3,4,6,0,Unknown,0.3877282744700138,1.0,2.0,G0020,,重复作案候选组,42
201505020014,2015,5,2,Pakistan,Sindh,Karachi,2,3,5,0,Unknown,0.3006325711518475,0.0,2.0,G0014,,重复作案候选组,31
201505020015,2015,5,2,Pakistan,Federally Administered Tribal Areas,Mandal Manogay,1,2,6,0,Unknown,0.6758314102721363,0.0,0.0,G0013,,重复作案候选组,34
201505020024,2015,5,2,Iraq,Baghdad,Baghdad,3,2,6,0,Unknown,0.7514330953040979,1.0,2.0,G0001,1.0,重复作案候选组,42
201505020025,2015,5,2,Iraq,Diyala,Baqubah,3,3,6,0,Unknown,0.7597281204683868,0.0,3.0,G0001,1.0,重复作案候选组,51
201505020093,2015,5,2,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.5096710430525975,1.0,5.0,G0001,1.0,重复作案候选组,42
201505020094,2015,5,2,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.5255796761704256,1.0,6.0,G0001,1.0,重复作案候选组,42
201505020095,2015,5,2,Iraq,Diyala,Abu Karmah,3,14,6,0,Unknown,0.7626504201308033,5.0,6.0,G0001,1.0,重复作案候选组,41
201505020097,2015,5,2,Iraq,Baghdad,Baghdad,2,1,5,0,Unknown,0.4139737559888939,2.0,1.0,G0001,1.0,重复作案候选组,46
201505020100,2015,5,2,Libya,Sirte,An Nawfaliyah,4,1,5,0,Tripoli Province of the Islamic State,0.718029592697102,0.0,0.0,G0010,,重复作案候选组,25
201505020101,2015,4,20,Libya,Tripoli,Tripoli,6,14,5,0,Abdul Ghani Kikli Militia,0.2268465821156295,1.0,0.0,G0010,,重复作案候选组,61
201505020106,2015,5,2,Syria,Aleppo,Aleppo,3,14,6,0,Free Syrian Army,0.8069650728192365,2.0,10.0,G0007,,重复作案候选组,158
201505020107,2015,5,2,Syria,Aleppo,Aleppo,3,14,6,0,Free Syrian Army,0.8069650728192365,2.0,10.0,G0007,,重复作案候选组,158
201505020108,2015,5,2,Syria,Aleppo,Aleppo,3,14,6,0,Free Syrian Army,0.8069650728192365,2.0,10.0,G0007,,重复作案候选组,31
201505020109,2015,5,2,Syria,Aleppo,Aleppo,3,14,6,0,Free Syrian Army,0.8069650728192365,2.0,10.0,G0007,,重复作案候选组,32
201505020110,2015,5,2,Syria,Aleppo,Aleppo,3,14,6,0,Free Syrian Army,0.8069650728192365,2.0,10.0,G0007,,重复作案候选组,31
201505020111,2015,5,2,Syria,Aleppo,Aleppo,3,14,6,0,Free Syrian Army,0.8069650728192365,2.0,10.0,G0007,,重复作案候选组,31
201505020115,2015,5,2,Pakistan,Punjab,Gujar Khan,3,14,6,0,Unknown,0.208248495747011,0.0,0.0,G0013,,重复作案候选组,24
201505020117,2015,5,2,Mali,Timbuktu,Dire,6,4,5,0,Coordination of Azawad Movements (CMA),0.2238380728728957,0.0,,G0032,,重复作案候选组,30
201505020118,2015,5,2,Philippines,Basilan,Tuburan,3,3,6,0,Abu Sayyaf Group (ASG),0.2348064281089891,0.0,0.0,G0008,,重复作案候选组,30
201505020120,2015,5,2,Philippines,Basilan,Tumahubong,2,4,5,0,Unknown,0.2611348970691685,1.0,0.0,G0008,,重复作案候选组,39
201505020125,2015,5,2,Philippines,Zamboanga Sibugay,Tenan,2,3,6,0,Unknown,0.7217695386144575,1.0,,G0008,,重复作案候选组,34
201505020129,2015,5,2,India,Uttar Pradesh,Lucknow,3,3,6,0,Unknown,0.2448758006384031,0.0,0.0,G0024,,重复作案候选组,9
201505020130,2015,5,2,Egypt,North Sinai,Al-Shalaq,3,20,6,0,Unknown,0.1927555276001213,0.0,0.0,G0011,,重复作案候选组,30
201505020131,2015,5,2,Syria,Aleppo,Aleppo,6,14,13,0,Al-Nusrah Front,0.2133804226679354,0.0,0.0,G0007,,重复作案候选组,45
201505030005,2015,5,3,Philippines,Tawi-Tawi,Simandagit,6,1,5,0,Abu Sayyaf Group (ASG),0.1354431542081075,0.0,0.0,G0008,,重复作案候选组,7
201505030006,2015,5,3,Pakistan,Sindh,Karachi,2,3,5,0,Unknown,0.7074347791029543,0.0,1.0,G0014,,重复作案候选组,31
201505030007,2015,5,3,Pakistan,Sindh,Karachi,2,3,6,0,Tehrik-i-Taliban Pakistan (TTP),0.7318424836475024,0.0,2.0,G0014,,重复作案候选组,29
201505030008,2015,5,3,Egypt,North Sinai,At Tawil,3,4,6,0,Muslim extremists,0.4149567383151047,1.0,2.0,G0011,,重复作案候选组,33
201505030009,2015,5,3,Pakistan,Federally Administered Tribal Areas,Spin Warm,3,4,6,0,Unknown,0.7417675706119136,0.0,3.0,G0013,,重复作案候选组,31
201505030011,2015,5,3,Pakistan,Federally Administered Tribal Areas,Wana,3,4,6,0,Unknown,0.7417707281836219,0.0,1.0,G0013,,重复作案候选组,26
201505030012,2015,5,3,Somalia,Gedo,Ceel Waaq,1,2,6,0,Unknown,0.6883015771937508,0.0,7.0,G0017,,重复作案候选组,33
201505030013,2015,5,3,Afghanistan,Logar,Baraki Barak district,1,2,5,0,Unknown,0.2561115547067499,1.0,0.0,G0002,2.0,重复作案候选组,28
201505030014,2015,5,3,Ukraine,Donetsk,Shyrokyne,2,4,6,0,Donetsk People's Republic,0.2659212103145957,0.0,0.0,G0020,,重复作案候选组,50
201505030015,2015,5,3,Ukraine,Donetsk,Shyrokyne,2,4,6,0,Donetsk People's Republic,0.2659212103145957,0.0,0.0,G0020,,重复作案候选组,51
201505030016,2015,5,3,Ukraine,Donetsk,Shyrokyne,2,4,6,0,Donetsk People's Republic,0.2659212103145957,0.0,0.0,G0020,,重复作案候选组,44
201505030017,2015,5,3,Ukraine,Donetsk,Shyrokyne,2,4,6,0,Donetsk People's Republic,0.2659212103145957,0.0,0.0,G0020,,重复作案候选组,44
201505030018,2015,5,3,Ukraine,Donetsk,Shyrokyne,2,4,6,0,Donetsk People's Republic,0.2659212103145957,0.0,0.0,G0020,,重复作案候选组,42
201505030019,2015,5,3,Ukraine,Donetsk,Shyrokyne,2,4,6,0,Donetsk People's Republic,0.2659212103145957,0.0,0.0,G0020,,重复作案候选组,40
201505030020,2015,5,3,Ukraine,Donetsk,Shyrokyne,2,4,6,0,Donetsk People's Republic,0.2659212103145957,0.0,0.0,G0020,,重复作案候选组,41
201505030021,2015,5,3,Ukraine,Donetsk,Shyrokyne,2,4,6,0,Donetsk People's Republic,0.2659212103145957,0.0,0.0,G0020,,重复作案候选组,41
201505030022,2015,5,3,Ukraine,Donetsk,Shyrokyne,2,4,6,0,Donetsk People's Republic,0.2659212103145957,0.0,0.0,G0020,,重复作案候选组,43
201505030026,2015,5,3,Iraq,Diyala,Wihdah,3,14,6,0,Unknown,0.5382720375235113,1.0,7.0,G0001,1.0,重复作案候选组,39
201505030028,2015,5,3,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.5255796761704256,1.0,6.0,G0001,1.0,重复作案候选组,42
201505030051,2015,5,3,Algeria,Boumerdes,Ouled Aissa,2,14,5,0,Unknown,0.2920962322707269,1.0,0.0,G0151,,单件线索,0
201505030053,2015,5,3,Somalia,Gedo,Beled Hawo,6,3,13,0,Al-Shabaab,0.3590633486750054,2.0,,G0017,,重复作案候选组,35
201505030056,2015,5,3,Nigeria,Borno,Unknown,2,4,5,0,Boko Haram,0.4160474096018329,1.0,3.0,G0005,5.0,重复作案候选组,31
201505030057,2015,5,3,Kenya,Samburu,Baragoi,2,14,5,0,Unknown,0.5167655263038896,8.0,,G0017,,重复作案候选组,2
201505030058,2015,5,3,Kenya,Unknown,Sarma,2,14,5,0,Unknown,0.5051970790506067,6.0,,G0017,,重复作案候选组,3
