样本编号,温度_oC,频率_Hz,磁通密度峰值B_m_T,实际磁芯损耗_w每m3,传统模型_五折预测,温度修正模型_五折预测,传统模型_相对误差_percent,温度修正模型_相对误差_percent,传统模型_全样本拟合,温度修正模型_全样本拟合
971,90,158500.0,0.124222,168128.8466,225854.46322445787,191311.0320388693,34.334153711168014,13.788345014953144,228899.0885586099,192363.8745423466
972,90,158500.0,0.13897949999999998,229173.8421,303225.61028685974,258849.82222972927,32.31248710947877,12.949113152617192,303119.98707199877,256873.04171900445
973,90,158500.0,0.15551399999999999,320988.4024,401783.30827135016,344539.2172259167,25.170662013722065,7.336967519645396,401560.9800186181,343150.7145640236
974,90,158500.0,0.173266,431197.2175,526409.7046655286,454896.84876243793,22.080960475012475,5.4962393773883536,526256.8402118419,453337.04980474134
975,90,177820.0,0.0138425,1073.433396,1114.3883147976453,833.9973026719973,3.8153199770249566,-22.305631091805775,1136.9686999885532,844.333773384585
976,90,177820.0,0.0155355,1367.287888,1529.3870840810262,1154.8894739544467,11.855527830216989,-15.534286225283477,1517.4616147052293,1136.6031751408862
977,90,177820.0,0.0174955,1767.916734,2007.5923764796887,1525.9665204095627,13.556953100240795,-13.685611371696945,2042.752352161209,1543.629871933675
978,90,177820.0,0.019621,2247.717152,2749.9984023603824,2039.2683516052261,22.34628364665263,-9.273800318216106,2721.4134798810273,2074.0728076465502
979,90,177820.0,0.022112,2931.906808,3707.808706396753,2777.25378735181,26.464070968409615,-5.274827297586815,3669.927733659718,2821.9285596984346
980,90,177820.0,0.0248895,3801.00731,4967.343712269665,3879.007579251954,30.684929208138385,2.0520946920240006,4934.26741740648,3827.645034714314
981,90,177820.0,0.0275935,4757.597689,6427.977958471787,5056.613498998314,35.10974190469822,6.285016715256642,6386.778592997985,4992.531441893872
982,90,177820.0,0.0309835,6152.055794,8443.1243368082,6665.356831087436,37.24069838642624,8.34356927627429,8534.61458868183,6729.211742188503
983,90,177820.0,0.0348155,7988.024299,11353.743107333265,9155.544697522302,42.134558964156014,14.6158844142282,11425.698091380405,9087.157061387687
984,90,177830.0,0.043953,13656.58064,20333.737234836703,16428.98898412006,48.89332674739511,20.30089681453424,20471.44323423269,16566.358745618654
985,90,177820.0,0.0493325,18057.87393,27177.509713301628,22126.791228509723,50.50226742446654,22.53264871757647,27325.19079884714,22302.905474671694
986,90,177820.0,0.062345,32459.27015,48948.542496955335,40475.017286580274,50.79988635220541,24.694785494369086,49081.97491771938,40764.19324464746
987,90,177820.0,0.077818,59060.94231,86185.32408171397,71745.19363700761,45.926090425958826,21.47654749636455,85466.46440728728,72162.30819433449
988,90,177820.0,0.087242,79652.53328,114176.57675847539,97488.90547310656,43.343308814942674,22.392724322284796,113763.04245994074,96873.90183529476
989,90,177820.0,0.09785250000000001,109199.7839,152111.9884192631,130945.48712802143,39.296968351659075,19.913687052654904,151603.3993496398,130202.81558685392
990,90,177820.0,0.1239815,208758.6158,274830.7429120918,240608.1867820209,31.650012076814978,15.256649820160812,274069.6624814514,239559.8246604647
991,90,177820.0,0.138274,288196.1215,362801.77784430905,316943.44316658843,25.887113246355415,9.974916219192917,360087.0318736036,317309.6328286354
992,90,177820.0,0.1736025,529174.1341,635933.7223832059,575458.5731618952,20.17475560569087,8.746542221042986,636250.8910818204,570230.7714632426
993,90,199500.0,0.013085,1251.981937,1200.1825408094398,928.9043100620993,-4.137391655560297,-25.805294580532014,1188.3422899624175,914.1764791732729
994,90,199500.0,0.012365000000000001,1150.367179,1009.5701111540092,780.1638696947755,-12.23931544781937,-32.181317066698455,1031.4476509720132,790.1477390312734
995,90,199500.0,0.015553999999999998,1845.774952,1852.5204303920796,1401.044573345804,0.36545508350140277,-24.094507197223894,1831.2640199252621,1426.9883844912417
996,90,199500.0,0.0175105,2374.2095,2491.2748465365526,1902.9575316901335,4.9307083699459815,-19.848794653962358,2463.128243853642,1936.3419226833637
997,90,199500.0,0.0197365,3068.389033,3352.611363095147,2671.869988735826,9.262917023831877,-12.92271090789594,3322.8587757282967,2635.5469349822506
998,90,199510.0,0.024584,4910.844527,5750.944618051901,4642.3769295382535,17.107039052712828,-5.466831539579438,5756.769969031963,4641.265949882445
999,90,199500.0,0.0309,8108.043319,10128.076892720816,8437.97101941322,24.913946488015984,4.069140820203603,10199.80591520375,8364.210504296017
1000,90,199500.0,0.0391755,13719.96348,18308.75629612552,15512.569211473263,33.446100806425186,13.065674220535625,18468.09941891015,15414.0580774494
1001,90,199500.0,0.0555645,31727.36904,44224.7669429636,38082.50496378672,39.38995977639247,20.030453567626537,44275.08244249344,37926.12898912675
1002,90,199500.0,0.06922,57465.73659,77438.572265361,66383.88698128336,34.75607703049369,15.519074357145307,76722.17427315803,66802.87142283181
1003,90,199510.0,0.077855,75945.32592,103907.55742920186,89959.01617772802,36.818897240176405,18.452340664769658,102964.46819490672,90440.87867352637
1004,90,199500.0,0.09875,142631.1487,188266.741051025,166275.82388331505,31.9955302659811,16.577497551427253,186624.79670391438,166845.8754737227
1005,90,199500.0,0.110572,192691.119,243788.19887673788,222340.5341999685,26.517610226103816,15.387016980252472,247645.30405973576,223268.35944415416
1006,90,199500.0,0.123487,265651.7073,328142.17753169785,295360.5996866228,23.523458918006295,11.183399756235177,326481.66274515487,296771.8311481348
1007,90,199500.0,0.13707999999999998,349933.416,427478.7592649157,388082.5679947039,22.1600280851474,10.901831677230806,423959.72595945606,388383.04297008814
1008,90,199500.0,0.154449,476622.4578,561237.4260927463,524147.01204808784,17.75303847059855,9.971110985296896,571409.8195363719,528123.2226007384
1009,90,223850.0,0.0130955,1754.697826,1403.392459500374,1132.5798013595963,-20.02084696830451,-35.454424996842945,1432.968686932503,1146.8557442985941
1010,90,223850.0,0.0123285,1561.922846,1247.8009771573286,962.4862151392457,-20.111228262466387,-38.37812042994819,1232.1362350870081,981.7074670223296
1011,90,223850.0,0.0138865,1962.661101,1626.2838519471368,1317.571522942866,-17.13883506844227,-32.86810839265387,1659.4358730249717,1333.9089839528867
1012,90,223850.0,0.024419,6478.939528,6799.20019053819,5713.548477372602,4.943103129055635,-11.813523607059631,6811.619896570702,5710.061488747245
1013,90,223860.0,0.0275275,8387.554956,9121.719993063436,7854.0615824328215,8.753028038740354,-6.36053505897504,9193.37229461929,7775.722148218134
1014,90,223850.0,0.031004,10845.05856,12496.42066544865,10671.071978367318,15.226862043321695,-1.6042936114185624,12378.451862930388,10562.472020457808
1015,90,223850.0,0.034951499999999996,14182.30884,16549.3877325298,14492.791643838282,16.69036346080447,2.189226079766305,16706.388649634267,14383.06204919798
1016,90,223850.0,0.039100499999999996,18041.45511,22361.24764810325,19002.674238319916,23.943703607969407,5.327835933738702,22118.90817807105,19202.34661179544
1017,90,223850.0,0.0441905,24046.93982,30365.513024645814,26071.118805807713,26.275997078807574,8.417615717257256,30041.95872181991,26319.041421396712
1018,90,223860.0,0.055628,43466.30167,52769.91954110453,47762.50602558813,21.404208579184896,9.883988723506533,53438.614369201234,47625.063310882746
1019,90,223850.0,0.061645,55689.07224,68954.57413365664,62356.77699415835,23.82065522026847,11.973093617762064,69090.33656033938,62045.05319697858
1020,90,223860.0,0.0879955,134332.1282,169958.37811535387,154608.36466127264,26.52101950049643,15.094107964316935,168321.72277796522,155212.85561460714
1021,90,223850.0,0.098646,181216.4179,225498.66870379803,209100.21518134454,24.436114187089906,15.38701493190951,224000.0173783519,208313.7139794921
1022,90,223850.0,0.110453,249437.8193,292143.6004274533,277607.27142898994,17.12081241220717,11.29317607411826,297223.8957560727,278742.85470742855
1023,90,223850.0,0.1377085,439975.7728,515004.1996411971,496358.0107511744,17.052854152335982,12.814850597876928,516081.75750300614,491993.73015610746
1024,90,251170.0,0.0122885,2077.915827,1467.0513627949147,1216.0277355049188,-29.397940776408802,-41.47848918112509,1470.7729792309522,1218.7666779403344
1025,90,251170.0,0.0138865,2638.247268,2023.531124263086,1639.5564360638766,-23.300171716008922,-37.854330185404116,1997.0015644831517,1669.9390541161351
1026,90,251170.0,0.015649,3386.191619,2642.4592979360464,2244.9803212496718,-21.96368087650015,-33.701911355133156,2692.828047378012,2271.89837694568
1027,90,251170.0,0.0176335,4332.108647,3677.1342998779187,3039.7151100255596,-15.119065575043999,-29.832897609099145,3630.2297431906263,3090.0772781596042
1028,90,251170.0,0.02189,6837.211727,6219.231077207037,5396.434001179306,-9.038489291659214,-21.07259191829755,6235.559893724937,5393.7678806412705
1029,90,251170.0,0.024538499999999998,8721.534736,8401.02034866647,7140.021650487815,-3.674976905274911,-18.133426436796164,8297.983922898804,7238.975121235363
1030,90,251170.0,0.031081499999999998,14470.24183,15170.56847287078,13151.782830245915,4.839771519359461,-9.11152014764971,14989.835509516688,13308.625611261756
1031,90,251170.0,0.0347765,18547.17624,19662.631035503116,17612.92213392273,6.014148898296745,-5.037177055892746,19853.936133381485,17775.008545363296
1032,90,251170.0,0.044315,31919.17006,35952.632060843054,33363.92427092374,12.636487707108804,4.52629002636335,36408.52001023835,33188.848069834516
1033,90,251170.0,0.0549475,55098.6931,62966.27915072961,58109.76361004535,14.279079245038604,5.464867387290818,62354.570247007454,57756.52980457981
1034,90,251170.0,0.06199,73174.08745,84059.39178954788,78237.40906004222,14.87590036156696,6.919555523670851,84313.8962852007,78799.90647930096
1035,90,251170.0,0.0693745,96402.16713,112944.53499433344,104740.01484613371,17.1597468779159,8.64902518725536,111733.88694954418,105304.10944157104
1036,90,251170.0,0.07831199999999999,128133.6345,148834.94579160344,143813.79328367533,16.15603223336605,12.237348019403392,151304.94528433526,143888.5435300841
1037,90,251170.0,0.08793100000000001,171863.9905,203926.1690173458,194604.14003065674,18.655553396652788,13.231480000260277,202176.27304916858,193929.49665488905
1038,90,251170.0,0.09822449999999999,234430.3556,265934.5190238538,259905.0260201727,13.438602412738826,10.866626190525935,266694.10715660057,257929.76715274603
1039,90,281860.0,0.013277,3243.681288,2141.2008394530667,1860.0433142539562,-33.98855653992765,-42.65640952040551,2148.4078544287445,1862.7952065456664
1040,90,281850.0,0.012458,2854.831757,1857.9636018933109,1551.4591675917673,-34.9186305869824,-45.65497025218333,1831.942631152191,1580.8810483326924
1041,90,281850.0,0.0156625,4527.587523,3295.485571764268,2885.9484876079837,-27.213211119093632,-36.258582016416966,3248.083352751156,2851.0535012179544
1042,90,281850.0,0.0174645,5672.472447,4232.011958188686,3830.6119906019203,-25.39387369916853,-32.47015254119364,4265.324720729036,3774.387372457446
1043,90,281850.0,0.0195435,7177.279865,5603.01031462338,5112.217164902957,-21.93406945232197,-28.77221926606652,5651.421256050309,5042.9369578973465
1044,90,281850.0,0.021933,9120.733192,7429.233473136125,6715.30953155803,-18.545655083382186,-26.373139196219668,7542.048816172562,6787.964776402491
1045,90,281850.0,0.027713500000000002,15000.41993,13717.120685575856,12249.225922356562,-8.555088793598491,-18.34077992804191,13541.292252705794,12401.18955735192
1046,90,281860.0,0.035116999999999995,25046.69085,24181.223604214796,23000.351978105733,-3.455415531609849,-8.170096737127515,24487.230193568772,22824.055938675356
1047,90,281860.0,0.039417999999999995,32107.62901,33101.51773561156,30446.66336822481,3.0954908732189796,-5.173118330406392,32694.535958511915,30736.808927137838
1048,90,281860.0,0.0441205,42962.83211,43865.98440579649,41354.71050375233,2.1021712290383836,-3.7430530699892306,43344.10869380741,41091.554662698705
1049,90,281850.0,0.0489215,54683.97476,55296.72516787835,53847.86508919187,1.1205301197793787,-1.5289848158947619,56122.42224051407,53615.29510433162
1050,90,281860.0,0.055346,72754.56115,76087.27293335635,73127.84399886958,4.5807599285565255,0.5130714046916925,76423.37777373537,73683.07035342188
1051,90,281860.0,0.069886,127074.9846,134643.70147039252,134478.58626651677,5.956102921607222,5.826167667713233,136984.99030326155,134383.49986817682
1052,90,281850.0,0.078039,163416.7829,177308.22500837466,178480.77488527942,8.500621455065172,9.218142542004127,180526.2639241566,178554.5061345037
1053,90,281850.0,0.0877405,224289.0,244740.0533931655,240744.38502616613,9.118170482353346,7.336688391390629,242022.25305773638,241473.2555942742
1054,90,281860.0,0.097036,287415.678,314526.6463055165,313635.19901281444,9.43266856358353,9.122508972114744,311381.43064044154,313013.4958404129
1055,90,316230.0,0.0140155,4806.866695,3003.68561926944,2634.3431438444063,-37.512608319390054,-45.19625130056979,2959.944925635255,2680.539312443046
1056,90,316230.0,0.0194905,9438.850999,6643.7569047014695,6198.910867436387,-29.612651948787594,-34.32557767790666,6754.353755632375,6268.5873044550535
1057,90,316230.0,0.0219405,12093.85559,9211.184945282583,8388.193712282153,-23.835828229179448,-30.64086428137883,9083.17166570966,8504.455242052802
1058,90,316230.0,0.0247075,15557.23073,12411.485513369602,11649.397663223452,-20.220470283083586,-25.1190789324788,12226.112656904912,11548.67805465816
1059,90,316230.0,0.027695499999999998,19778.73104,16066.404164866999,15343.824708767559,-18.76928741093291,-22.42260295801282,16267.876896662703,15497.470985831957
1060,90,316230.0,0.0313,25667.99566,21800.754205757246,21430.234396373646,-15.06639437480236,-16.50990330433286,22093.612005580468,21239.633958908584
1061,90,316230.0,0.0351775,33066.84625,29986.88658743597,28411.266662465336,-9.314343555107053,-14.079297288699452,29591.152548463884,28695.44934560956
1062,90,316230.0,0.039255,43155.12273,38606.26516820047,37732.2822496954,-10.540712837869687,-12.565925288250476,38933.619177033455,38064.2253571032
1063,90,316230.0,0.043650499999999995,54682.60835,50409.16008310031,49615.78105506815,-7.815004433488575,-9.265884433495296,50774.47209189072,50033.91991922025
1064,90,316230.0,0.0490625,71443.96818,67622.15780682361,67075.47462218598,-5.349381439098536,-6.114572957100847,68020.55811278688,67613.45173066256
1065,90,316230.0,0.055429,94691.42506,90725.44107229661,92874.9578770796,-4.188324323126816,-1.9183016643475441,92300.99206723242,92584.57786678626
1066,90,316230.0,0.0621645,123821.8119,124558.07114513905,124847.9023028136,0.5946119135566065,0.8286830785857683,122973.56302273597,124407.57906573078
1067,90,316230.0,0.069939,163722.3468,167174.11283982714,167793.90319446463,2.108304765533168,2.4868666214749298,165138.6023391809,168534.36062762074
