样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁通密度峰值B_m_T,对数磁通密度峰值,磁通密度_RMS_T,磁通密度_绝对均值_T,磁通密度_标准差_T,磁通密度_均值_T,磁通密度_最大绝对值_T,磁通密度_峰峰值_T,波峰因子,波形因子,偏度,超额峰度,斜率RMS归一化,最大斜率归一化,总变差归一化,THD_2_10,频谱质心归一化,近峰值点比例,过零数,H2_ratio,H3_ratio,H4_ratio,H5_ratio,H6_ratio,H7_ratio,H8_ratio,H9_ratio,H10_ratio,对数频率,对数频率×对数B_m,频率×B_m
143,25,199170.0,材料2,三角波,0.0386766895,-3.2525181989264063,0.02246731150190059,0.019450040673828127,0.022467311501900598,-6.445311976868056e-11,0.038973959,0.077353379,1.7346961605398605,1.1551292811501668,0.011139432411473343,-1.19715493391671,0.00213715445873603,0.003538979208652309,2.0000000000000027,0.30923868302926033,0.005489047181850745,0.099609375,2.0,0.2969681186657207,0.04436692269657752,0.044729593640038694,0.049821894557473344,0.02098482219737832,0.007195555579641289,0.018255327436120097,0.012708045117762006,0.00047733686258865396,12.201914010381314,-39.686947380500314,7703.236247715
144,25,499970.0,材料2,三角波,0.0611797495,-2.793939034743081,0.035964574934784964,0.031156670398437548,0.035964574934784964,4.101562106173084e-11,0.061589445,0.122359499,1.7125030703596789,1.1543138106499506,0.002694434089935669,-1.2047843653199841,0.0021393544526253487,0.003518680637945444,1.999999999999999,0.3055411213328197,0.004679288040081718,0.111328125,2.0,0.29378527535835314,0.04268855717804083,0.04462608283153754,0.048508168573739026,0.0197954530521269,0.007266018132966346,0.017318077830516747,0.011582346492207778,0.00015702123465647695,13.122303375604258,-36.66291562684163,30588.039357514997
145,25,499970.0,材料2,三角波,0.0765189275,-2.570217150451853,0.04499810319191867,0.03898276243164065,0.04499810319191865,-6.640624996504668e-11,0.077091898,0.153037855,1.7132255035551174,1.154307708973329,0.004316478418721208,-1.2048836097689106,0.0021402859114918724,0.003531446516941841,1.9999999999999982,0.30609771410041114,0.004660258216330831,0.1103515625,2.0,0.29429046116861274,0.043303716774538266,0.04434387879150075,0.04863868599455764,0.02001503971814317,0.0070488168866455125,0.017203147019848652,0.011632839581248323,0.0002508706647851191,13.122303375604258,-33.72716918941031,38257.168182175
146,25,99900.0,材料2,三角波,0.1549189025,-1.8648535086622544,0.09008456449195516,0.0779932840839843,0.09008456449195516,1.032702569292443e-17,0.155204174,0.309837805,1.7228720022713795,1.1550297637800557,0.002855120259326962,-1.198034864921689,0.0019979765253733883,0.002543479160007617,1.9999999999999978,0.18400108565326925,0.004838127412429277,0.1064453125,2.0,0.15471076840104248,0.06934724066796963,0.0627007782828162,0.0002183951449492146,0.02790441770296343,0.012451970413742176,0.00979998884277194,0.012277645885670544,0.00011881090293215379,11.511924964636645,-21.468053661759246,15476.398359750001
147,25,251230.0,材料2,三角波,0.0981943465,-2.3208066365621023,0.05725335167121479,0.04958363635937496,0.057253351671214765,-1.9531221800463128e-12,0.098443553,0.196388693,1.7194373801087766,1.15468238868668,0.002719917273249297,-1.2007320608401768,0.0019972205836162366,0.0026297033302217195,2.0000000000000004,0.18169884841601314,0.004933916275988497,0.1064453125,2.0,0.1520846592812199,0.07003509961276011,0.061814795367976384,0.0011145461145413056,0.027827484097115628,0.01181323917998796,0.010074774489629854,0.011906334436444049,0.0005641258697696643,12.434124133196967,-28.857197808160517,24669.365671195
148,25,316450.0,材料2,三角波,0.038924018,-3.2461437895828755,0.022690227093224713,0.019648668032226556,0.02269022709322473,4.394530994932281e-11,0.039055885,0.077848036,1.7212646149170565,1.1547972135317048,0.003891038959001808,-1.199876243000031,0.0020002253153740507,0.00271047300409737,2.000000000000001,0.18535938485316678,0.004943433687661355,0.1064453125,2.0,0.1570260589168028,0.06756881506915567,0.06304720160860079,0.0010000962241671683,0.027457194530564073,0.01309115026715906,0.009072892058029185,0.01231247249620357,0.0004834099143272247,12.664920530203451,-41.112153124680596,12317.505496099999
149,25,316450.0,材料2,三角波,0.1941140845,-1.6393092283279496,0.11358513865079294,0.09838576052441411,0.11358513865079306,-8.789077159208208e-12,0.194717834,0.388228169,1.7142897064962177,1.1544875807775776,0.0028591990311490866,-1.2024718197670579,0.0020019396193427194,0.00265207700577746,2.0000000000000013,0.18507018473383974,0.004713550446204521,0.109375,2.0,0.15724141705309153,0.06681241365135059,0.06272661926282745,0.0012531733118844644,0.027045427872578322,0.013078250227241298,0.008761862597886807,0.012098601447496046,0.0006082961071791419,12.664920530203451,-20.761721101202625,61427.402040025
150,50,199170.0,材料2,三角波,0.0483904855,-3.028452065162558,0.02816557735705138,0.024389716273437497,0.02816557735705137,7.226561848385459e-11,0.049098877,0.096780971,1.7432228133504912,1.1548136534792788,0.01616863229707235,-1.1995343071317774,0.0032484738879324493,0.01031764808393997,1.9999999999999962,0.6144160022491562,0.008155774424119555,0.09375,2.0,0.47635168847726916,0.291551419067509,0.1929274168647462,0.13018253229822083,0.08606183113591008,0.05413674820198871,0.030305647330733362,0.013006846635000182,0.0005884274449253402,12.201914010381314,-36.95291168367524,9637.932997034999
151,50,158740.0,材料2,三角波,0.049101544,-3.013864798647565,0.02847467600360221,0.02464788955175781,0.02847467600360222,6.835941114926615e-12,0.049634333,0.098203088,1.7431043989305084,1.1552581791560117,0.015276512062136403,-1.1959590377920197,0.0024428617739120375,0.005153249356069129,1.9999999999999982,0.45250005956240197,0.006384763897791374,0.0947265625,2.0,0.4065895302985298,0.18108644050803166,0.06313147315343076,0.000336844025075063,0.027743177419910704,0.03306369245152392,0.025394010010638124,0.01247009667836064,0.00010837822749141889,11.975022922644866,-36.09110004955704,7794.379094559999
152,50,199170.0,材料2,三角波,0.1534623575,-1.8742999700412204,0.08931823638881106,0.07733157752441398,0.08931823638881116,-4.19921779640231e-11,0.155121949,0.306924715,1.7367332279685743,1.1550034183721758,0.013270069656299177,-1.1980705940251166,0.002447768200195298,0.005186060040814938,1.999999999999999,0.45324549433552547,0.006010043067039786,0.099609375,2.0,0.4068201238704835,0.18206812347071571,0.0644462527796169,0.0013625627688716173,0.026999204195870492,0.03281137619359904,0.025561976814597605,0.012862999209933342,0.0006873488234972167,12.201914010381314,-22.870047064103243,30565.097743275
153,50,63180.0,材料2,三角波,0.19543497199999998,-1.6325275789292837,0.11333939195169622,0.09814430733203133,0.11333939195169619,3.5156254155673666e-11,0.196363709,0.39086994399999997,1.7325283435761476,1.1548239019942186,0.0078022970184445616,-1.1988365029978143,0.002132439468793929,0.003365050242901238,1.9999999999999987,0.30591001216021635,0.005551637905284239,0.1005859375,2.0,0.2937532453980328,0.04203591792494467,0.045903507622529156,0.04958503311932678,0.02000626935442706,0.008084554700270346,0.018500239395022572,0.01221603803988135,0.00019788746624787188,11.053743074356076,-18.045540419284862,12347.581530959998
154,50,125890.0,材料2,三角波,0.09791709800000001,-2.3236340970951974,0.05686251096013409,0.04922697488378907,0.05686251096013406,-9.765864332489382e-13,0.098478275,0.19583419600000002,1.7318664500947283,1.1551087811991363,0.009486648144298868,-1.1973753584319649,0.0021353337835323207,0.0034097824263541474,1.9999999999999998,0.30834030187465283,0.005384704793724716,0.1005859375,2.0,0.2961583289224985,0.04351035873164585,0.045143680584479456,0.04962800977104974,0.02057619320909528,0.00745877223267216,0.018292446314744238,0.012500041218976611,0.0002564559006442168,11.743163788760304,-27.286815787337066,12326.78346722
155,50,199170.0,材料2,三角波,0.048758835,-3.020868867189362,0.02834755167018171,0.02454641397753904,0.028347551670181728,-2.0507822152157455e-11,0.049075715,0.09751767,1.7312152940397274,1.154855112283239,0.009368867089364054,-1.199066331290465,0.0021369618979556935,0.0034791745947170072,2.0000000000000004,0.3085487511554684,0.005487941651490252,0.1005859375,2.0,0.296329764157582,0.04440893221559449,0.04455461964005472,0.04955583525366608,0.020951009977491608,0.0070586888699133606,0.018144920326679036,0.012635392264748977,0.0005416045037461872,12.201914010381314,-36.86038215408261,9711.29716695
156,70,316450.0,材料2,三角波,0.031121707999999998,-3.4698496968592694,0.01814546962121279,0.01571543314648436,0.01814546962121279,-4.101562581866787e-11,0.031429557,0.062243415999999996,1.7320883755611136,1.154627394108577,0.00943233212171999,-1.2011948929023022,0.0024323129861800485,0.0051520147930184425,2.000000000000001,0.44652424106814936,0.0059024404739678685,0.1005859375,2.0,0.4024318435173178,0.176762002104469,0.059563089819148596,0.002268155485264478,0.028911754131920375,0.03293785412361268,0.02431986917531884,0.011013238085291853,0.001121778752351709,12.664920530203451,-43.94537066247318,9848.4644966
157,70,125890.0,材料2,三角波,0.038233001,-3.264056235793327,0.02216150627288147,0.019180589415039043,0.022161506272881475,1.66015568669629e-11,0.038493486,0.076466002,1.7369526026804236,1.1554132041169267,0.010981149629924213,-1.194893077243204,0.002135454088777424,0.0034610414181193514,1.9999999999999984,0.3095105361439513,0.005451170177756424,0.0986328125,2.0,0.29719431348920217,0.043898752340615806,0.045289140578611845,0.050047266744305006,0.020767789406784795,0.007529132931552887,0.01847377478748461,0.012650116810131572,0.00028576923586336086,11.743163788760304,-38.33034699264547,4813.15249589
158,70,499970.0,材料2,三角波,0.019385279,-3.9432413153912407,0.011340975861636363,0.0098233287216797,0.01134097586163636,-3.417968478844455e-11,0.019508516,0.038770558,1.720179659846764,1.1544941824666088,0.004511190682754938,-1.2023454962534574,0.0021375063766048445,0.003511066309646622,1.999999999999999,0.30652530922573784,0.004922147988319885,0.1064453125,2.0,0.29452129364713164,0.043324470236273276,0.04481681749233615,0.04905981638887038,0.0202954994667462,0.007317830036497298,0.01771808678766759,0.011963496882343994,0.00019119814994076367,13.122303375604258,-51.74440882378065,9692.057941629999
159,70,251230.0,材料2,三角波,0.039090595,-3.2418733780089,0.022734147950824464,0.019685320334960947,0.022734147950824447,-8.300781230723055e-11,0.039229294,0.07818119,1.7255669350290004,1.1548782323063764,0.004956769485892013,-1.198992938830482,0.0019963680513489326,0.0026630446530681562,1.9999999999999947,0.18214833388341176,0.005120282193189703,0.10546875,2.0,0.152278475371216,0.07037180347151595,0.06211464115843241,0.0011947352241854648,0.028051407690475372,0.011877876648971476,0.010216233046466041,0.012031123240443786,0.0005915586179887579,12.434124133196967,-40.309856006269236,9820.73018185
160,90,396810.0,材料2,三角波,0.012518241999999999,-4.380568338504804,0.007306572100238251,0.006329115209960945,0.007306572100238257,7.519531249260776e-11,0.01274341,0.025036483999999998,1.7441024087868053,1.1544381572860225,0.011672734916427032,-1.201372553726007,0.0032003357121030175,0.010098023348645905,2.0000000000000004,0.6084493281271066,0.007527772811267438,0.0947265625,2.0,0.47415886961394355,0.28917093314643394,0.18954049689363378,0.12612770624798242,0.08179223195260356,0.049648566083144205,0.026153890773383055,0.0092455794218342,0.002422473648990458,12.891212855688202,-56.470838880553835,4967.363608019999
161,90,316460.0,材料2,三角波,0.0123438235,-4.39459946246809,0.007177200348073246,0.006213704334960945,0.007177200348073247,2.832031453491317e-11,0.01249432,0.024687647,1.7408347815390384,1.1550598421124196,0.014429275133318849,-1.1976829561994118,0.002432663497047288,0.005194014642221648,1.999999999999995,0.44835151065440193,0.0060277128798336185,0.095703125,2.0,0.4039056736182976,0.17774978383802412,0.06003200375342149,0.0020852753607302887,0.02901526154268599,0.0331930917688714,0.02460915269411756,0.011206426789641887,0.0011168174905480874,12.664952130272974,-55.6573918238817,3906.32638481
162,90,125890.0,材料2,三角波,0.1945246845,-1.6371962113799574,0.11308347595248794,0.09790726604980483,0.11308347595248798,-9.765433904226906e-13,0.195582203,0.389049369,1.7295383021492365,1.1550059614060009,0.008566333840566816,-1.1980784341359025,0.002135890233178571,0.00340391504400565,2.000000000000003,0.3081495910528427,0.005308263315411214,0.1025390625,2.0,0.29598383896180475,0.04358305653297057,0.045056584909362755,0.04954023213213647,0.020570873758381993,0.007454620376453173,0.018212371959811756,0.01246694845530076,0.0002770757657024017,11.743163788760304,-19.225863264572677,24488.712531704998
163,90,251230.0,材料2,三角波,0.0388581545,-3.2478373271538854,0.02262081294375384,0.019590865277343723,0.02262081294375385,4.296874125633192e-11,0.039106058,0.077716309,1.7287644832763687,1.15466124765373,0.008079415904494725,-1.2004139440508046,0.0021321934540415527,0.0034566489769863053,2.0000000000000004,0.3045278238568186,0.005393551286129367,0.1025390625,2.0,0.29253954295779383,0.040987481419441474,0.04619272636696924,0.0491810773997255,0.0194484419337262,0.008346950482543126,0.018347935745940767,0.011853876778974903,0.00046552729054372285,12.434124133196967,-40.38401249026206,9762.334155035
164,90,316450.0,材料2,三角波,0.0607418345,-2.801122617318151,0.03546451395397959,0.030717400085937485,0.035464513953979586,-9.765635321885499e-12,0.061126996,0.121483669,1.7236101439123412,1.154541525479409,0.005892598027621967,-1.2019006164535313,0.0021411026825634153,0.003495301084460986,1.9999999999999967,0.30935788619522425,0.0051678797754056306,0.10546875,2.0,0.29711260119009153,0.04610335418189333,0.043317206423013684,0.049464551207654577,0.021498779059759738,0.00625054092117825,0.017678547755660048,0.012761018616591497,0.0010588154680325444,12.664920530203451,-35.47599534368988,19221.753527525
165,90,499970.0,材料2,三角波,0.009659925,-4.639769394763006,0.005640797315414246,0.004884714189453126,0.005640797315414246,1.171875011190816e-10,0.009731316,0.01931985,1.7251667549564058,1.1547855404915244,0.006610504614828991,-1.200293597853283,0.0021374304836294586,0.0035361040587789257,1.9999999999999976,0.3073922873217078,0.005016915650531374,0.1044921875,2.0,0.295317599941492,0.04344213040667713,0.04489341047645686,0.049368660958244284,0.020382008193974874,0.007375270851548519,0.01791343413374204,0.012118870221307988,0.00022971791831893684,13.122303375604258,-60.88446159092391,4829.67270225
166,90,499970.0,材料2,三角波,0.030861736,-3.478238179578771,0.018081287426439458,0.01566205480078124,0.018081287426439458,-4.4921876487461886e-11,0.031063565,0.061723472,1.7179951995330343,1.1544645741845792,0.003596209219310485,-1.203029948046137,0.002137447065791833,0.0035072395149773586,2.0000000000000013,0.30560938458508263,0.004855964836171986,0.1083984375,2.0,0.2937255162214458,0.04247488951131467,0.04505279773534827,0.04886503569882861,0.01986843195024945,0.007510144257951934,0.017645035084207693,0.011757949957311291,3.2016108472591694e-05,13.122303375604258,-45.64249660504212,15429.942147920001
167,90,158730.0,材料2,三角波,0.1554381645,-1.8615072823974947,0.09035866090315975,0.07824326384765622,0.09035866090315979,-1.9531473606417687e-12,0.155894092,0.310876329,1.7252811234893872,1.1548426849765987,0.0037741413835718903,-1.1992495479840908,0.001997658422744901,0.0026298914511435484,1.9999999999999953,0.18410997586886446,0.005205159018598662,0.1044921875,2.0,0.15515909231836658,0.0687161537814494,0.06267002512271289,9.195249316035177e-05,0.027741734241745183,0.012647260295453435,0.009581306847229092,0.012301599178161145,3.457968655626274e-05,11.974959924566287,-22.2914751059983,24672.699851085
168,25,396820.0,材料2,三角波,0.0389268265,-3.2460716387919817,0.02274613277582435,0.019700275361328116,0.022746132775824348,1.953119862564169e-12,0.03904362,0.077853653,1.716494860238281,1.1546098904015976,0.002844965989882939,-1.2015632815487594,0.002002735497362658,0.0026928858431344025,2.000000000000003,0.18724844011314543,0.0047652322608453535,0.1083984375,2.0,0.1600603375956858,0.06548186943569127,0.06338159720428689,0.0024288515458340577,0.026864317249580723,0.01376618430182992,0.008221430941299651,0.012310355173743659,0.0011528668725670158,12.891238056348461,-41.84588224362861,15446.943291729998
169,25,396820.0,材料2,三角波,0.019417438500000002,-3.941583724921528,0.01132979295643492,0.009811213622070302,0.011329792956434916,2.2460941604757678e-11,0.019497721,0.038834877000000004,1.7209247401935959,1.1547799683974445,-0.004868520584757617,-1.2000223452178538,0.002002340289838026,0.002728681231564038,1.9999999999999996,0.18726464512134508,0.004854753258773261,0.107421875,2.0,0.15971127503663976,0.06605247529999417,0.06356963133420483,0.0021585602567296275,0.027139411147157507,0.0137337263117051,0.00844615642167833,0.012411040939905481,0.0010652059229940946,12.891238056348461,-50.81189411699213,7705.227945570001
