年份,轮次,处理,日期,植物种名,植物群落功能群,放牧小区Block,重复,营养苗,生殖苗,株/丛数,丛幅1,丛幅2,鲜重(g),干重(g),备注：1、本表中放牧小区与附件14中放牧小区同义。,
2020,牧前,重牧（12天）,2020.5.29,知母,PF,G13,2,21 ,,2,,,0.05,0.02,,
2020,牧前,重牧（12天）,2020.5.29,蒙古葱,PF,G13,2,19 ,,4,,,1.78,0.28,,
2020,牧前,重牧（12天）,2020.5.29,猪毛菜,AB,G13,2,4 ,,1,,,0.1,0.01,,
2020,牧前,重牧（12天）,2020.5.29,大针茅,PB,G13,3,42 ,,13,20,20,117.77,54.59,,
2020,牧前,重牧（12天）,2020.5.29,糙隐子草,PB,G13,3,4 ,,19,3,3,3.22,1.31,,
2020,牧前,重牧（12天）,2020.5.29,羊草,PR,G13,3,19 ,,9,,,2.35,0.85,,
2020,牧前,重牧（12天）,2020.5.29,苔草,PR,G13,3,8 ,,5,,,0.45,0.13,,
2020,牧前,重牧（12天）,2020.5.29,大针茅,PB,G13,4,34 ,,8,15,15,90.46,39.09,,
2020,牧前,重牧（12天）,2020.5.29,糙隐子草,PB,G13,4,5 ,,3,3,3,0.25,0.07,,
2020,牧前,重牧（12天）,2020.5.29,米氏冰草,PR,G13,4,27 ,,1,1,1,0.28,0.1,,
2020,牧前,重牧（12天）,2020.5.29,羊草,PR,G13,4,12 ,,3,,,0.34,0.12,,
2020,牧前,重牧（12天）,2020.5.29,知母,PF,G13,4,16 ,,3,,,0.95,0.25,,
2020,牧前,重牧（12天）,2020.5.29,羽茅,PB,G13,4,5 ,,1,2,2,1.15,0.35,,
2020,牧前,重牧（12天）,2020.5.29,大针茅,PB,G13,5,25 ,,10,20,20,100.92,43.75,,
2020,牧前,重牧（12天）,2020.5.29,羊草,PR,G13,5,22 ,,12,,,2.1,0.77,,
2020,牧前,中牧（6天）,2020.5.29,大针茅,PB,G16,1,34 ,,14,21,21,121.24,56.68,,
2020,牧前,中牧（6天）,2020.5.29,糙隐子草,PB,G16,1,3 ,,6,3,3,1.81,0.88,,
2020,牧前,中牧（6天）,2020.5.29,猪毛菜,AB,G16,1,5 ,,1,,,0.1,0.01,,
2020,牧前,中牧（6天）,2020.5.29,大针茅,PB,G16,2,30 ,,17,8,10,122.71,59.9,,
2020,牧前,中牧（6天）,2020.5.29,羊草,PR,G16,2,4 ,,1,,,0.1,0.01,,
2020,牧前,中牧（6天）,2020.5.29,知母,PF,G16,2,7 ,,2,,,0.21,0.07,,
2020,牧前,中牧（6天）,2020.5.29,瓣蕊唐松草,PF,G16,2,14 ,,1,,,0.72,0.24,,
2020,牧前,中牧（6天）,2020.5.29,大针茅,PB,G16,3,30 ,,19,4,3,126.51,61.49,,
2020,牧前,中牧（6天）,2020.5.29,糙隐子草,PB,G16,3,2 ,,1,2,2,0.12,0.04,,
2020,牧前,中牧（6天）,2020.5.29,羊草,PR,G16,3,7 ,,2,,,0.35,0.15,,
2020,牧前,中牧（6天）,2020.5.29,知母,PF,G16,3,5 ,,1,,,0.1,0.01,,
2020,牧前,中牧（6天）,2020.5.29,黄花葱,PF,G16,3,11 ,,1,,,0.96,0.18,,
2020,牧前,中牧（6天）,2020.5.29,银灰旋花,PF,G16,3,4 ,,2,,,1.31,0.57,,
2020,牧前,中牧（6天）,2020.5.29,女娄菜,AB,G16,3,4 ,,2,,,0.1,0.01,,
2020,牧前,中牧（6天）,2020.5.29,大针茅,PB,G16,4,33 ,,12,18,18,147.49,68.38,,
2020,牧前,中牧（6天）,2020.5.29,羊草,PR,G16,4,17 ,,9,,,1.91,0.6,,
2020,牧前,中牧（6天）,2020.5.29,知母,PF,G16,4,10 ,,10,,,2.04,0.48,,
2020,牧前,中牧（6天）,2020.5.29,糙隐子草,PB,G16,4,4 ,,1,3,3,0.51,0.13,,
2020,牧前,中牧（6天）,2020.5.29,大针茅,PB,G16,5,27 ,,7,10,10,130.8,67.98,,
2020,牧前,中牧（6天）,2020.5.29,糙隐子草,PB,G16,5,4 ,,1,4,3,0.1,0.01,,
2020,牧前,中牧（6天）,2020.5.29,羊草,PR,G16,5,7 ,,8,,,0.64,0.25,,
2020,牧前,中牧（6天）,2020.5.29,草芸香,PF,G16,5,7 ,,1,,,0.16,0.02,,
2020,牧前,中牧（6天）,2020.5.29,猪毛菜,AB,G16,5,1 ,,1,,,0.1,0.01,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G17,1,15 ,,2,2,2,0.95,0.5,,
2020,牧前,无牧（0天）,2020.5.29,糙隐子草,PB,G17,1,4 ,,6,3,4,3.41,1.53,,
2020,牧前,无牧（0天）,2020.5.29,米氏冰草,PR,G17,1,12 ,,30,5,4,77.95,34.75,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G17,1,27 ,,210,,,105.45,43.93,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G17,1,20 ,,30,,,42.18,13.31,,
2020,牧前,无牧（0天）,2020.5.29,草木樨状黄芪,PF,G17,1,5 ,,1,,,0.1,0.01,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G17,2,30 ,,8,5,5,30.29,14.01,,
2020,牧前,无牧（0天）,2020.5.29,糙隐子草,PB,G17,2,5 ,,1,3,4,14.52,6.7,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G17,2,17 ,,60,,,31.26,13.18,,
2020,牧前,无牧（0天）,2020.5.29,苔草,PR,G17,2,11 ,,4,,,0.96,0.48,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G17,2,18 ,,47,,,63.38,21.29,,
2020,牧前,无牧（0天）,2020.5.29,多根葱,PF,G17,2,22 ,,1,,,14.66,2.26,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G17,3,30 ,,2,4,5,44.68,22.86,,
2020,牧前,无牧（0天）,2020.5.29,糙隐子草,PB,G17,3,5 ,,3,3,3,7.93,2.99,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G17,3,11 ,,92,,,76.64,30.34,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G17,3,30 ,,5,,,26.13,7.52,,
2020,牧前,无牧（0天）,2020.5.29,黄花葱,PF,G17,3,15 ,,1,,,0.74,0.09,,
2020,牧前,无牧（0天）,2020.5.29,女娄菜,AB,G17,3,27 ,,2,,,16.46,3.88,,
2020,牧前,无牧（0天）,2020.5.29,猪毛菜,AB,G17,3,4 ,,1,,,0.1,0.01,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G17,4,30 ,,9,2,3,14.3,6.63,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G17,4,29 ,,293,,,162.61,68.39,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G17,4,21 ,,21,,,28.76,7.62,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G17,5,18 ,,4,2,3,9.08,4.24,,
2020,牧前,无牧（0天）,2020.5.29,糙隐子草,PB,G17,5,4 ,,2,3,2,1.15,0.87,,
2020,牧前,无牧（0天）,2020.5.29,米氏冰草,PR,G17,5,11 ,,1,4,3,76.94,34.64,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G17,5,30 ,,56,,,36.59,14.41,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G17,5,20 ,,40,,,58.93,15.27,,
2020,牧前,无牧（0天）,2020.5.29,细叶葱,PF,G17,5,23 ,,2,,,6.54,1.69,,
2020,牧前,轻牧（3天）,2020.5.29,大针茅,PB,G18,1,20 ,,4,6,8,93.29,43.48,,
2020,牧前,轻牧（3天）,2020.5.29,糙隐子草,PB,G18,1,6 ,,10,3,4,6.5,3.5,,
2020,牧前,轻牧（3天）,2020.5.29,米氏冰草,PR,G18,1,13 ,,5,2,2,10.55,4.48,,
2020,牧前,轻牧（3天）,2020.5.29,羊草,PR,G18,1,20 ,,111,,,35.6,11.42,,
2020,牧前,轻牧（3天）,2020.5.29,知母,PF,G18,1,11 ,,21,,,3.48,1.09,,
2020,牧前,轻牧（3天）,2020.5.29,大针茅,PB,G18,2,30 ,,10,6,8,136.18,58.9,,
2020,牧前,轻牧（3天）,2020.5.29,糙隐子草,PB,G18,2,3 ,,13,3,3,3.38,1.46,,
2020,牧前,轻牧（3天）,2020.5.29,羊草,PR,G18,2,20 ,,11,,,3.16,1.17,,
2020,牧前,轻牧（3天）,2020.5.29,知母,PF,G18,2,7 ,,1,,,0.1,0.01,,
2020,牧前,轻牧（3天）,2020.5.29,大针茅,PB,G18,3,21 ,,9,10,8,78.17,35.76,,
2020,牧前,轻牧（3天）,2020.5.29,糙隐子草,PB,G18,3,4 ,,1,2,2,16.41,7.81,,
2020,牧前,轻牧（3天）,2020.5.29,米氏冰草,PR,G18,3,10 ,,15,3,4,24.91,10.42,,
2020,牧前,轻牧（3天）,2020.5.29,羊草,PR,G18,3,22 ,,1,,,17.64,7.3,,
2020,牧前,轻牧（3天）,2020.5.29,知母,PF,G18,3,7 ,,3,,,0.47,0.13,,
2020,牧前,轻牧（3天）,2020.5.29,双齿葱,PF,G18,3,7 ,,1,,,0.49,0.1,,
2020,牧前,轻牧（3天）,2020.5.29,猪毛菜,AB,G18,3,5 ,,3,,,0.36,0.06,,
2020,牧前,轻牧（3天）,2020.5.29,刺藜,AB,G18,3,1 ,,1,,,0.1,0.01,,
2020,牧前,轻牧（3天）,2020.5.29,大针茅,PB,G18,4,30 ,,13,12,10,82.77,38.38,,
2020,牧前,轻牧（3天）,2020.5.29,糙隐子草,PB,G18,4,5 ,,12,4,3,16.79,8.15,,
2020,牧前,轻牧（3天）,2020.5.29,羊草,PR,G18,4,27 ,,108,,,33.34,13.53,,
2020,牧前,轻牧（3天）,2020.5.29,知母,PF,G18,4,10 ,,12,,,2.08,0.57,,
2020,牧前,轻牧（3天）,2020.5.29,草木樨状黄芪,PF,G18,4,8 ,,1,,,0.18,0.05,,
2020,牧前,轻牧（3天）,2020.5.29,猪毛菜,AB,G18,4,5 ,,1,,,0.1,0.01,,
2020,牧前,轻牧（3天）,2020.5.29,大针茅,PB,G18,5,30 ,,16,8,10,65.99,29.91,,
2020,牧前,轻牧（3天）,2020.5.29,糙隐子草,PB,G18,5,4 ,,56,2,2,30.73,15.99,,
2020,牧前,轻牧（3天）,2020.5.29,羊草,PR,G18,5,20 ,,12,,,44.5,18.54,,
2020,牧前,轻牧（3天）,2020.5.29,知母,PF,G18,5,7 ,,3,,,1.8,0.52,,
2020,牧前,轻牧（3天）,2020.5.29,蒙古葱,PF,G18,5,12 ,,2,,,2,0.41,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G19,1,43 ,,16,10,10,43.26,22.91,,
2020,牧前,无牧（0天）,2020.5.29,糙隐子草,PB,G19,1,9 ,,13,4,4,9.06,4.58,,
2020,牧前,无牧（0天）,2020.5.29,米氏冰草,PR,G19,1,22 ,,38,2,2,56.03,25.3,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G19,1,35 ,,93,,,43.64,19.22,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G19,1,17 ,,30,,,34.11,7.59,,
2020,牧前,无牧（0天）,2020.5.29,黄花葱,PF,G19,1,33 ,,1,,,1.5,0.25,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G19,2,27 ,,14,6,6,27.24,13.27,,
2020,牧前,无牧（0天）,2020.5.29,糙隐子草,PB,G19,2,9 ,,4,6,6,1.62,0.9,,
2020,牧前,无牧（0天）,2020.5.29,米氏冰草,PR,G19,2,32 ,,17,5,5,61.87,26.61,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G19,2,28 ,,71,,,43.18,19.03,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G19,2,19 ,21,29,,,38.6,10.02,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G19,3,32 ,,1,3,3,0.57,0.33,,
2020,牧前,无牧（0天）,2020.5.29,米氏冰草,PR,G19,3,28 ,,32,2,2,64.05,29.93,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G19,3,33 ,,273,,,122.61,60.4,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G19,4,23 ,,1,4,4,3,1.6,,
2020,牧前,无牧（0天）,2020.5.29,糙隐子草,PB,G19,4,9 ,,10,3,3,7.67,3.84,,
2020,牧前,无牧（0天）,2020.5.29,米氏冰草,PR,G19,4,21 ,,36,5,5,126.19,68.21,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G19,4,27 ,,252,,,134.53,61.48,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G19,4,23 ,,2,,,5.75,1.35,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G19,5,33 ,,7,2,2,6.07,3.05,,
2020,牧前,无牧（0天）,2020.5.29,糙隐子草,PB,G19,5,11 ,,14,6,6,3.7,1.83,,
2020,牧前,无牧（0天）,2020.5.29,米氏冰草,PR,G19,5,18 ,,28,2,2,62.11,29.22,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G19,5,30 ,,112,,,79.93,34.27,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G19,5,22 ,,6,,,12.97,4.09,,
2020,牧前,无牧（0天）,2020.5.29,蒙古葱,PF,G19,5,27 ,,1,,,2.33,0.33,,
2020,牧前,无牧（0天）,2020.5.29,猪毛菜,AB,G19,5,5 ,,1,,,0.1,0.01,,
2020,牧前,重牧（12天）,2020.5.29,大针茅,PB,G20,1,44 ,,12,16,16,76.74,39.73,,
2020,牧前,重牧（12天）,2020.5.29,糙隐子草,PB,G20,1,3 ,,5,3,3,0.53,0.3,,
2020,牧前,重牧（12天）,2020.5.29,米氏冰草,PR,G20,1,10 ,,45,3,3,25.38,9.82,,
2020,牧前,重牧（12天）,2020.5.29,羊草,PR,G20,1,23 ,,21,,,3.5,1.56,,
2020,牧前,重牧（12天）,2020.5.29,知母,PF,G20,1,20 ,,13,,,1.76,0.61,,
2020,牧前,重牧（12天）,2020.5.29,蒙古葱,PF,G20,1,10 ,,4,,,1.15,0.21,,
2020,牧前,重牧（12天）,2020.5.29,猪毛菜,AB,G20,1,3 ,,2,,,0.1,0.01,,
2020,牧前,重牧（12天）,2020.5.29,大针茅,PB,G20,2,38 ,39,16,15,15,157.84,93.81,,
2020,牧前,重牧（12天）,2020.5.29,糙隐子草,PB,G20,2,3 ,,20,4,4,2.61,1.24,,
2020,牧前,重牧（12天）,2020.5.29,知母,PF,G20,2,3 ,,2,,,0.06,0.03,,
2020,牧前,重牧（12天）,2020.5.29,蒙古葱,PF,G20,2,8 ,,3,,,1.33,0.24,,
2020,牧前,重牧（12天）,2020.5.29,草木樨状黄芪,PF,G20,2,2 ,,1,,,0.1,0.01,,
2020,牧前,重牧（12天）,2020.5.29,猪毛菜,AB,G20,2,2 ,,1,,,0.1,0.01,,
2020,牧前,重牧（12天）,2020.5.29,大针茅,PB,G20,3,39 ,32,16,16,16,113.62,61.9,,
2020,牧前,重牧（12天）,2020.5.29,糙隐子草,PB,G20,3,7 ,,65,5,5,8.29,4.1,,
2020,牧前,重牧（12天）,2020.5.29,米氏冰草,PR,G20,3,12 ,,2,4,4,0.67,0.3,,
2020,牧前,重牧（12天）,2020.5.29,羊草,PR,G20,3,14 ,,15,,,3.31,1.35,,
2020,牧前,重牧（12天）,2020.5.29,知母,PF,G20,3,3 ,,5,,,0.3,0.11,,
2020,牧前,重牧（12天）,2020.5.29,蒙古葱,PF,G20,3,16 ,,3,,,1.31,0.25,,
2020,牧前,重牧（12天）,2020.5.29,乳白花黄芪,PF,G20,3,3 ,,1,,,2.34,1.15,,
2020,牧前,重牧（12天）,2020.5.29,大针茅,PB,G20,4,33 ,,13,10,10,144.12,66.28,,
2020,牧前,重牧（12天）,2020.5.29,糙隐子草,PB,G20,4,5 ,,15,3,3,2.8,1.38,,
2020,牧前,重牧（12天）,2020.5.29,羊草,PR,G20,4,17 ,,5,,,0.22,0.13,,
2020,牧前,重牧（12天）,2020.5.29,知母,PF,G20,4,11 ,,4,,,0.25,0.12,,
2020,牧前,重牧（12天）,2020.5.29,蒙古葱,PF,G20,4,12 ,,2,,,0.28,0.1,,
2020,牧前,重牧（12天）,2020.5.29,大针茅,PB,G20,5,35 ,,12,15,15,133.56,76.54,,
2020,牧前,重牧（12天）,2020.5.29,糙隐子草,PB,G20,5,3 ,,6,2,2,1.02,0.48,,
2020,牧前,重牧（12天）,2020.5.29,羊草,PR,G20,5,17 ,,17,,,3.51,1.45,,
2020,牧前,重牧（12天）,2020.5.29,苔草,PR,G20,5,8 ,,2,,,0.61,0.21,,
2020,牧前,重牧（12天）,2020.5.29,知母,PF,G20,5,8 ,,6,,,0.12,0.06,,
2020,牧前,重牧（12天）,2020.5.29,蒙古葱,PF,G20,5,12 ,,2,,,0.58,0.11,,
2020,牧前,重牧（12天）,2020.5.29,猪毛菜,AB,G20,5,2 ,,3,,,0.1,0.01,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G21,1,35 ,,8,6,6,11.13,5.33,,
2020,牧前,无牧（0天）,2020.5.29,糙隐子草,PB,G21,1,8 ,,6,4,4,6.53,2.99,,
2020,牧前,无牧（0天）,2020.5.29,米氏冰草,PR,G21,1,20 ,,41,2,2,69.82,31.74,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G21,1,23 ,,51,,,24.02,10.07,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G21,1,22 ,,98,,,101.92,33.2,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G21,2,38 ,,26,8,8,59.03,28.62,,
2020,牧前,无牧（0天）,2020.5.29,糙隐子草,PB,G21,2,9 ,,9,3,3,4.77,2.29,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G21,2,34 ,,68,,,30.87,13.22,,
2020,牧前,无牧（0天）,2020.5.29,苔草,PR,G21,2,14 ,,3,,,0.27,0.19,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G21,2,25 ,,36,,,45.94,12.79,,
2020,牧前,无牧（0天）,2020.5.29,黄花葱,PF,G21,2,34 ,,1,,,10.91,1.6,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G21,3,36 ,,12,5,5,13.25,7.07,,
2020,牧前,无牧（0天）,2020.5.29,糙隐子草,PB,G21,3,10 ,,9,6,6,8.41,4.2,,
2020,牧前,无牧（0天）,2020.5.29,米氏冰草,PR,G21,3,24 ,,47,5,5,98.74,46.47,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G21,3,37 ,,23,,,11.87,4.7,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G21,3,26 ,,42,,,50.04,13.65,,
2020,牧前,无牧（0天）,2020.5.29,瓣蕊唐松草,PF,G21,3,2 ,,1,,,0.1,0.01,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G21,4,32 ,,10,6,6,33.91,16.59,,
2020,牧前,无牧（0天）,2020.5.29,糙隐子草,PB,G21,4,13 ,,6,10,10,8.16,3.59,,
2020,牧前,无牧（0天）,2020.5.29,米氏冰草,PR,G21,4,19 ,,30,5,5,53.3,24.8,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G21,4,25 ,,32,,,13.36,5.46,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G21,4,26 ,,28,,,56.36,17.49,,
2020,牧前,无牧（0天）,2020.5.29,蒙古葱,PF,G21,4,17 ,,1,,,0.55,0.16,,
2020,牧前,无牧（0天）,2020.5.29,大针茅,PB,G21,5,33 ,,2,3,3,6.99,3.58,,
2020,牧前,无牧（0天）,2020.5.29,糙隐子草,PB,G21,5,7 ,,2,5,5,1.86,0.87,,
2020,牧前,无牧（0天）,2020.5.29,米氏冰草,PR,G21,5,20 ,,20,4,4,33.6,13.98,,
2020,牧前,无牧（0天）,2020.5.29,羊草,PR,G21,5,27 ,,111,,,51.59,21.33,,
2020,牧前,无牧（0天）,2020.5.29,苔草,PR,G21,5,23 ,,2,2,2,0.57,0.37,,
2020,牧前,无牧（0天）,2020.5.29,知母,PF,G21,5,20 ,,68,,,83.3,32.31,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,大针茅,PB,G6,1,36 ,,9,16,14,129.8,74.97,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,羊草,PR,G6,1,20 ,,30,,,12.69,6.49,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,知母,PF,G6,1,12 ,,12,,,2.84,0.81,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,糙隐子草,PB,G6,1,5 ,,9,3,2,2.91,1.59,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,蒙古葱,PF,G6,1,12 ,,1,,,0.98,0.15,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,大针茅,PB,G6,2,33 ,,10,15,15,175.95,89.54,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,羊草,PR,G6,2,21 ,,15,,,9.01,4.35,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,知母,PF,G6,2,23 ,,9,,,2.11,0.69,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,糙隐子草,PB,G6,2,7 ,,23,4,4,5.27,2.93,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,蒙古葱,PF,G6,2,25 ,,1,,,0.76,0.12,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,大针茅,PB,G6,3,52 ,,9,20,15,206.35,100.23,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,糙隐子草,PB,G6,3,10 ,,10,5,6,5.36,2.55,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,羊草,PR,G6,3,30 ,,1,,,0.49,0.22,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,米氏冰草,PR,G6,3,40 ,67,5,7,8,19.15,9.98,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,知母,PF,G6,3,13 ,,9,,,2.81,0.74,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,蒙古葱,PF,G6,3,7 ,,2,,,2.02,0.37,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,大针茅,PB,G6,4,60 ,,10,20,16,282.47,138,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,糙隐子草,PB,G6,4,11 ,,5,10,4,3.65,1.94,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,知母,PF,G6,4,7 ,,9,,,2.16,0.62,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,羊草,PR,G6,4,33 ,,1,,,0.76,0.33,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,蒙古葱,PF,G6,4,11 ,,1,,,0.14,0.04,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,大针茅,PB,G6,5,48 ,,7,12,12,189.33,94.13,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,羊草,PR,G6,5,17 ,,32,,,18.8,7.91,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,知母,PF,G6,5,4 ,,4,,,0.79,0.18,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,糙隐子草,PB,G6,5,8 ,,4,4,4,1.69,0.81,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,黄花葱,PF,G6,5,5 ,,1,,,0.65,0.16,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,米氏冰草,PR,G6,5,32 ,,4,4,5,19.71,9.06,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,蒙古葱,PF,G6,5,6 ,,1,,,0.23,0.05,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,大针茅,PB,G6,笼1,56 ,,7,21,12,223.92,124.57,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,羊草,PR,G6,笼1,21 ,,21,,,8.08,3.48,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,知母,PF,G6,笼1,14 ,,37,,,7.01,2.22,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,糙隐子草,PB,G6,笼1,8 ,,2,5,5,1.14,0.58,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,米氏冰草,PR,G6,笼1,24 ,49,5,6,6,32.93,16.11,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,黄花葱,PF,G6,笼1,8 ,,1,,,0.47,0.12,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,大针茅,PB,G6,笼2,66 ,,9,20,15,208.1,105.33,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,羊草,PR,G6,笼2,24 ,,28,,,14.42,5.75,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,糙隐子草,PB,G6,笼2,14 ,,14,11,8,15.65,7,,
2020,第一轮牧后,轻牧（3天）,2020.6.29,蒙古葱,PF,G6,笼2,35 ,,2,,,14.39,2.03,,
2020,第一轮牧后,中牧（6天）,2020.6.29,大针茅,PB,G8,1,35 ,,10,15,,172.79,98.99,,
2020,第一轮牧后,中牧（6天）,2020.6.29,羊草,PR,G8,1,15 ,,9,,,2.62,1.25,,
2020,第一轮牧后,中牧（6天）,2020.6.29,知母,PF,G8,1,13 ,,1,,,0.31,0.08,,
2020,第一轮牧后,中牧（6天）,2020.6.29,糙隐子草,PB,G8,1,8 ,,3,2,,1.13,0.69,,
2020,第一轮牧后,中牧（6天）,2020.6.29,米氏冰草,PR,G8,1,13 ,,3,2,,5,3,,
2020,第一轮牧后,中牧（6天）,2020.6.29,双齿葱,PF,G8,1,12 ,,1,,,0.81,0.19,,
2020,第一轮牧后,中牧（6天）,2020.6.29,大针茅,PB,G8,2,50 ,,8,15,,286.32,144.89,,
2020,第一轮牧后,中牧（6天）,2020.6.29,羊草,PR,G8,2,15 ,,3,,,0.44,0.18,,
2020,第一轮牧后,中牧（6天）,2020.6.29,糙隐子草,PB,G8,2,8 ,,3,4,,0.88,0.46,,
2020,第一轮牧后,中牧（6天）,2020.6.29,大针茅,PB,G8,3,35 ,,8,15,,267.81,141.15,,
2020,第一轮牧后,中牧（6天）,2020.6.29,羊草,PR,G8,3,7 ,,5,,,1.68,0.85,,
2020,第一轮牧后,中牧（6天）,2020.6.29,知母,PF,G8,3,8 ,,2,,,3.83,0.23,,
2020,第一轮牧后,中牧（6天）,2020.6.29,糙隐子草,PB,G8,3,3 ,,4,2,,4.96,3.59,,
2020,第一轮牧后,中牧（6天）,2020.6.29,大针茅,PB,G8,4,42 ,,18,8,8,260.38,157.62,,
2020,第一轮牧后,中牧（6天）,2020.6.29,羊草,PR,G8,4,17 ,,11,,,2.49,1.3,,
2020,第一轮牧后,中牧（6天）,2020.6.29,知母,PF,G8,4,14 ,,1,,,0.37,0.1,,
2020,第一轮牧后,中牧（6天）,2020.6.29,糙隐子草,PB,G8,4,4 ,,7,3,3,0.66,0.39,,
2020,第一轮牧后,中牧（6天）,2020.6.29,细叶葱,PF,G8,4,17 ,,1,,,0.21,0.03,,
2020,第一轮牧后,中牧（6天）,2020.6.29,猪毛菜,AB,G8,4,5 ,,1,,,0.1,0.01,,
2020,第一轮牧后,中牧（6天）,2020.6.29,大针茅,PB,G8,5,62 ,,12,12,10,201.63,99.51,,
2020,第一轮牧后,中牧（6天）,2020.6.29,羊草,PR,G8,5,28 ,,53,,,18.16,7.88,,
2020,第一轮牧后,中牧（6天）,2020.6.29,知母,PF,G8,5,8 ,,3,,,0.61,0.13,,
2020,第一轮牧后,中牧（6天）,2020.6.29,糙隐子草,PB,G8,5,8 ,,1,4,4,0.27,0.13,,
2020,第一轮牧后,中牧（6天）,2020.6.29,蒙古葱,PF,G8,5,8 ,,7,,,5.46,2.33,,
2020,第一轮牧后,中牧（6天）,2020.6.29,猪毛菜,AB,G8,5,4 ,,1,,,0.1,0.01,,
2020,第一轮牧后,中牧（6天）,2020.6.29,刺藜,AB,G8,5,1 ,,1,,,0.1,0.01,,
