时间,处理类型,原GPS车速,处理后GPS车速,说明
2017-12-21 02:37:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:37:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:38:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:39:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:40:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
