样本编号,温度_oC,频率_Hz,磁芯损耗_w每m3,励磁波形,磁芯材料,磁通密度峰值B_m_T
1873,70,316470.0,14759.73318,三角波,材料1,0.013834975
1874,70,316460.0,18834.04103,三角波,材料1,0.015599746000000001
1875,70,316470.0,23894.60827,三角波,材料1,0.017488394499999997
1876,70,316460.0,29746.44543,三角波,材料1,0.0195236325
1877,70,316460.0,38091.05198,三角波,材料1,0.0220202705
1878,70,316470.0,47242.29509,三角波,材料1,0.0243994305
1879,70,316460.0,59521.02472,三角波,材料1,0.027347215
1880,70,316460.0,76571.67647,三角波,材料1,0.03090419
1881,70,316460.0,96321.46686,三角波,材料1,0.0345052275
1882,70,316470.0,122712.0826,三角波,材料1,0.038799731500000004
1883,70,316470.0,156250.6077,三角波,材料1,0.0437039805
1884,70,316470.0,195086.2629,三角波,材料1,0.048370979
1885,70,316470.0,249494.1248,三角波,材料1,0.0545243795
1886,70,316470.0,316368.8628,三角波,材料1,0.061449304499999996
1887,70,316460.0,405420.4239,三角波,材料1,0.06891191599999999
1888,70,316460.0,518344.9478,三角波,材料1,0.077375291
1889,70,316460.0,666541.3795,三角波,材料1,0.0866561595
1890,70,354580.0,11608.32078,三角波,材料1,0.0107554915
1891,70,354590.0,23850.92544,三角波,材料1,0.0153568005
1892,70,354590.0,37484.09325,三角波,材料1,0.0192678015
1893,70,354590.0,47191.9684,三角波,材料1,0.0213984735
1894,70,354580.0,59161.92564,三角波,材料1,0.023893954000000002
1895,70,354600.0,75794.35695,三角波,材料1,0.0270304845
1896,70,354580.0,95038.04615,三角波,材料1,0.0302302975
1897,70,354580.0,120335.2237,三角波,材料1,0.0338801815
1898,70,354590.0,153500.0641,三角波,材料1,0.038246627
1899,70,354590.0,308801.6306,三角波,材料1,0.053668123
1900,70,354600.0,392932.679,三角波,材料1,0.060327792000000005
1901,70,354600.0,500546.1704,三角波,材料1,0.06765707700000001
1902,70,354590.0,641243.141,三角波,材料1,0.075850765
1903,70,396800.0,19697.71358,三角波,材料1,0.012632668
1904,70,396800.0,24833.30208,三角波,材料1,0.0141418405
1905,70,396800.0,31089.49774,三角波,材料1,0.0158376275
1906,70,396800.0,38990.01046,三角波,材料1,0.017789661499999998
1907,70,396800.0,61498.36516,三角波,材料1,0.022127360999999998
1908,70,396800.0,99026.83564,三角波,材料1,0.0279127435
1909,70,396790.0,125228.1109,三角波,材料1,0.031368069
1910,70,396800.0,159050.196,三角波,材料1,0.035242293
1911,70,396800.0,318175.1243,三角波,材料1,0.049603066
1912,70,396810.0,405387.1722,三角波,材料1,0.055690696
1913,70,396800.0,515178.924,三角波,材料1,0.0623940055
1914,70,396800.0,658330.588,三角波,材料1,0.069893506
1915,70,446410.0,23896.78533,三角波,材料1,0.0119503745
1916,70,446410.0,29802.37973,三角波,材料1,0.0133660685
1917,70,446400.0,37527.53302,三角波,材料1,0.015038536500000001
1918,70,446400.0,59563.27602,三角波,材料1,0.018746843
1919,70,446410.0,76622.2216,三角波,材料1,0.021190140000000003
1920,70,446400.0,95404.06704,三角波,材料1,0.023618456000000003
1921,70,446410.0,120684.2811,三角波,材料1,0.026527923000000002
1922,70,446400.0,152880.1154,三角波,材料1,0.029849031499999998
1923,70,446400.0,191419.0296,三角波,材料1,0.033230245
1924,70,446400.0,239889.7485,三角波,材料1,0.0373783605
1925,70,446410.0,305783.602,三角波,材料1,0.041983418
1926,70,446400.0,386517.6583,三角波,材料1,0.047196971000000004
1927,70,446410.0,623033.3264,三角波,材料1,0.0592693835
1928,70,56180.0,6015.668219,三角波,材料1,0.0601629075
1929,70,56180.0,8205.304124,三角波,材料1,0.0682227235
1930,70,56180.0,11216.05413,三角波,材料1,0.0778800495
1931,70,56180.0,15231.82066,三角波,材料1,0.087650211
1932,70,56180.0,20143.41562,三角波,材料1,0.09711925
1933,70,56180.0,26755.89258,三角波,材料1,0.108344364
1934,70,56180.0,51103.27435,三角波,材料1,0.13801843200000002
1935,70,56170.0,70483.77819,三角波,材料1,0.15518757
1936,70,56170.0,97789.13189,三角波,材料1,0.175076274
1937,70,56180.0,132243.2241,三角波,材料1,0.19435896149999998
1938,70,56180.0,180733.5162,三角波,材料1,0.21880387350000002
1939,70,56180.0,246372.4285,三角波,材料1,0.245890049
1940,70,56180.0,330066.832,三角波,材料1,0.2730850075
1941,70,70790.0,6515.720194,三角波,材料1,0.054167888
1942,70,70800.0,9073.712854,三角波,材料1,0.061933300999999996
1943,70,70800.0,12077.01067,三角波,材料1,0.0697576135
1944,70,70800.0,15515.73375,三角波,材料1,0.0771400045
1945,70,70800.0,20678.15927,三角波,材料1,0.086301835
1946,70,70800.0,28030.00899,三角波,材料1,0.0971446305
1947,70,70800.0,53661.69174,三角波,材料1,0.12343752699999999
1948,70,70800.0,73106.03827,三角波,材料1,0.1390566035
1949,70,70800.0,98971.49891,三角波,材料1,0.15445487600000002
1950,70,70800.0,135455.5318,三角波,材料1,0.173867712
1951,70,70800.0,186018.043,三角波,材料1,0.195524235
1952,70,79440.0,4350.801415,三角波,材料1,0.042682006
1953,70,79440.0,5775.911544,三角波,材料1,0.048274302
1954,70,79430.0,8032.245708,三角波,材料1,0.055104061499999996
1955,70,79440.0,10827.39028,三角波,材料1,0.062171261500000005
1956,70,79440.0,14062.5029,三角波,材料1,0.06870135050000001
1957,70,79440.0,18185.94919,三角波,材料1,0.076921553
1958,70,79430.0,24695.45219,三角波,材料1,0.0866480165
1959,70,79430.0,34104.41637,三角波,材料1,0.0975334935
1960,70,79430.0,46765.97746,三角波,材料1,0.109830055
1961,70,79430.0,64439.99632,三角波,材料1,0.123720045
1962,70,79430.0,85867.56404,三角波,材料1,0.1375615725
1963,70,79430.0,117860.7297,三角波,材料1,0.154864996
1964,70,79430.0,161486.4226,三角波,材料1,0.17413963100000002
1965,70,79440.0,219319.3404,三角波,材料1,0.1933694185
1966,70,79430.0,302027.6953,三角波,材料1,0.218088448
1967,70,79440.0,409038.713,三角波,材料1,0.24483905350000001
1968,70,79440.0,554812.347,三角波,材料1,0.27399649150000005
1969,70,89200.0,3980.956151,三角波,材料1,0.0379341655
1970,70,89200.0,5260.252892,三角波,材料1,0.042889359
1971,70,89200.0,7337.319432,三角波,材料1,0.048964164500000004
1972,70,89200.0,9851.795412,三角波,材料1,0.0552339465
1973,70,89200.0,12690.48837,三角波,材料1,0.060975721
1974,70,89200.0,16625.71619,三角波,材料1,0.068198587
1975,70,89200.0,21963.97732,三角波,材料1,0.0768610275
1976,70,89200.0,30432.30731,三角波,材料1,0.08653928350000001
1977,70,89200.0,41808.74835,三角波,材料1,0.097702628
1978,70,89200.0,56663.07654,三角波,材料1,0.10988017850000001
1979,70,89200.0,75987.65118,三角波,材料1,0.122197439
1980,70,89200.0,103967.0999,三角波,材料1,0.1376024205
1981,70,89200.0,263653.3444,三角波,材料1,0.1936408
1982,70,89200.0,486290.367,三角波,材料1,0.24342976300000002
1983,70,89200.0,659733.3393,三角波,材料1,0.273853354
1984,70,99910.0,3616.438762,三角波,材料1,0.033963447
1985,70,99910.0,6616.230885,三角波,材料1,0.043895973500000005
1986,70,99910.0,8778.098178,三角波,材料1,0.0495016455
1987,70,99910.0,11377.50907,三角波,材料1,0.054709215
1988,70,99910.0,19855.50628,三角波,材料1,0.068885741
1989,70,99910.0,26892.04576,三角波,材料1,0.0775551485
1990,70,99910.0,36969.5991,三角波,材料1,0.0874823985
1991,70,99910.0,66801.21384,三角波,材料1,0.109502705
1992,70,99910.0,91045.72445,三角波,材料1,0.1231196445
1993,70,99900.0,165797.1449,三角波,材料1,0.1538330925
1994,70,99900.0,228349.2747,三角波,材料1,0.1735554265
1995,70,99910.0,313271.615,三角波,材料1,0.194890062
1996,70,99910.0,425729.8925,三角波,材料1,0.2179447385
1997,70,99910.0,576032.8481,三角波,材料1,0.245231745
1998,70,99900.0,777226.7064,三角波,材料1,0.2754902805
1999,70,112160.0,3647.441651,三角波,材料1,0.0301202015
2000,70,112160.0,4806.783385,三角波,材料1,0.034146045
2001,70,112170.0,6559.713664,三角波,材料1,0.038952778
2002,70,112170.0,11097.40707,三角波,材料1,0.048548734499999996
2003,70,112170.0,19262.29021,三角波,材料1,0.061296146499999996
2004,70,112170.0,26161.97301,三角波,材料1,0.0688357855
2005,70,112170.0,35092.01528,三角波,材料1,0.077755442
2006,70,112170.0,47161.57558,三角波,材料1,0.0874766625
2007,70,112160.0,62416.13848,三角波,材料1,0.097265607
2008,70,112160.0,84680.27276,三角波,材料1,0.109571054
2009,90,56190.0,14147.98845,三角波,材料1,0.077312801
2010,90,56190.0,26623.27853,三角波,材料1,0.0977131955
2011,90,56190.0,35744.53357,三角波,材料1,0.109275754
2012,90,56190.0,49434.76174,三角波,材料1,0.1230479155
2013,90,56190.0,68127.042,三角波,材料1,0.137216012
2014,90,56190.0,92616.97347,三角波,材料1,0.15325846999999998
2015,90,56190.0,178035.4588,三角波,材料1,0.193446906
2016,90,56180.0,241559.4558,三角波,材料1,0.21729525649999998
2017,90,56180.0,328661.2406,三角波,材料1,0.2449959855
2018,90,56190.0,438181.1068,三角波,材料1,0.2714516355
2019,90,70780.0,2704.899525,三角波,材料1,0.030546701000000002
2020,90,70780.0,3590.832559,三角波,材料1,0.0350025175
2021,90,70790.0,4682.615279,三角波,材料1,0.039189122
2022,90,70780.0,5764.070872,三角波,材料1,0.043528969
2023,90,70780.0,7457.039582,三角波,材料1,0.0488692125
2024,90,70780.0,13170.77464,三角波,材料1,0.061696828999999995
2025,90,70770.0,17506.79369,三角波,材料1,0.06963281
2026,90,70790.0,22906.40522,三角波,材料1,0.07805711400000001
2027,90,70780.0,29969.86428,三角波,材料1,0.087135354
2028,90,70790.0,40659.08252,三角波,材料1,0.0981652925
2029,90,70780.0,55712.5096,三角波,材料1,0.109388292
2030,90,70780.0,74970.49131,三角波,材料1,0.122340194
2031,90,70780.0,103479.3029,三角波,材料1,0.1382656105
2032,90,70790.0,262412.7061,三角波,材料1,0.195555949
2033,90,70770.0,346636.2366,三角波,材料1,0.21644969949999998
2034,90,70780.0,646279.5234,三角波,材料1,0.2749323945
2035,90,112170.0,16268.79238,三角波,材料1,0.044090865
2036,90,112170.0,26649.7524,三角波,材料1,0.055116385000000004
2037,90,112170.0,34913.65684,三角波,材料1,0.062158316
2038,90,125890.0,2270.02048,三角波,材料1,0.0152455055
2039,90,125890.0,2873.310248,三角波,材料1,0.0172021225
2040,90,125890.0,3853.887671,三角波,材料1,0.019774532
2041,90,125890.0,6044.491118,三角波,材料1,0.0245277365
2042,90,125890.0,12777.36987,三角波,材料1,0.034708963499999995
2043,90,125890.0,16343.505,三角波,材料1,0.0392006655
2044,90,125890.0,21057.17988,三角波,材料1,0.043895697
2045,90,125890.0,26645.86478,三角波,材料1,0.0490271115
2046,90,125900.0,44558.8575,三角波,材料1,0.061526882500000005
2047,90,125880.0,56245.72434,三角波,材料1,0.068822299
2048,90,125890.0,127772.348,三角波,材料1,0.09762892849999999
2049,90,125890.0,170021.7485,三角波,材料1,0.10992370900000001
2050,90,125890.0,220068.92,三角波,材料1,0.1219354055
2051,90,125890.0,292946.9611,三角波,材料1,0.13734268500000002
2052,90,125890.0,393845.8629,三角波,材料1,0.15467129200000002
2053,90,125890.0,530793.6732,三角波,材料1,0.17365980749999999
2054,90,125890.0,702974.6048,三角波,材料1,0.1950246125
2055,90,125890.0,947651.7654,三角波,材料1,0.21826698
2056,90,141280.0,2948.450913,三角波,材料1,0.0151120305
2057,90,141280.0,4953.419803,三角波,材料1,0.019339463
2058,90,141280.0,6076.61425,三角波,材料1,0.021529068
2059,90,141290.0,7631.052229,三角波,材料1,0.024109151500000002
2060,90,141280.0,9968.883131,三角波,材料1,0.027013348
2061,90,141280.0,12783.86498,三角波,材料1,0.0304415175
2062,90,141290.0,16442.29724,三角波,材料1,0.0343579865
2063,90,141270.0,20845.44358,三角波,材料1,0.038537644999999995
2064,90,141290.0,26359.49011,三角波,材料1,0.04301842
2065,90,141290.0,34067.16576,三角波,材料1,0.0484518755
2066,90,141290.0,43430.93313,三角波,材料1,0.053862531000000005
2067,90,141280.0,55665.77528,三角波,材料1,0.060372397999999994
2068,90,141270.0,71791.6397,三角波,材料1,0.0681868625
2069,90,141280.0,92438.60807,三角波,材料1,0.07613429399999999
2070,90,141280.0,120668.6873,三角波,材料1,0.0855638265
2071,90,141280.0,158959.4703,三角波,材料1,0.0964115605
2072,90,141280.0,205432.4171,三角波,材料1,0.10693148250000001
2073,90,141280.0,271895.4094,三角波,材料1,0.12026940950000001
2074,90,141280.0,358346.0625,三角波,材料1,0.13578106550000002
2075,90,141290.0,475946.8257,三角波,材料1,0.152256499
2076,90,141290.0,634395.4065,三角波,材料1,0.1708258505
2077,90,141290.0,848639.637,三角波,材料1,0.1913113185
2078,90,158750.0,3102.43057,三角波,材料1,0.013792048500000001
2079,90,158750.0,5164.702863,三角波,材料1,0.0176796745
2080,90,158750.0,6357.197798,三角波,材料1,0.019608453
2081,90,158750.0,8023.438245,三角波,材料1,0.021990336
2082,90,158750.0,10441.50791,三角波,材料1,0.0246782635
2083,90,158760.0,13294.97702,三角波,材料1,0.0277737225
2084,90,158750.0,17098.50778,三角波,材料1,0.0313486815
2085,90,158750.0,21632.00286,三角波,材料1,0.035115801
2086,90,158750.0,27235.89962,三角波,材料1,0.0392641845
2087,90,158750.0,35092.17501,三角波,材料1,0.044225399
2088,90,158740.0,45341.10055,三角波,材料1,0.0491873985
2089,90,158760.0,56824.03055,三角波,材料1,0.0550089225
2090,90,158750.0,73895.91328,三角波,材料1,0.0621657435
2091,90,158750.0,93383.78591,三角波,材料1,0.0693842285
2092,90,158750.0,158650.3835,三角波,材料1,0.08779498499999999
2093,90,158750.0,202965.2134,三角波,材料1,0.0974329355
2094,90,158740.0,463258.2775,三角波,材料1,0.13882650600000002
2095,90,158750.0,612299.6428,三角波,材料1,0.155781666
2096,90,177890.0,2460.755717,三角波,材料1,0.010691497
2097,90,177890.0,3164.058273,三角波,材料1,0.012073941500000001
2098,90,177900.0,4113.471955,三角波,材料1,0.0138360805
2099,90,177890.0,5237.074402,三角波,材料1,0.015478438
2100,90,177900.0,6411.996928,三角波,材料1,0.017186876
2101,90,177890.0,8110.995611,三角波,材料1,0.0193077545
2102,90,177890.0,10411.89168,三角波,材料1,0.021569717000000002
2103,90,177890.0,13212.41983,三角波,材料1,0.0242799485
2104,90,177880.0,16949.10641,三角波,材料1,0.027413188
2105,90,177890.0,21674.63865,三角波,材料1,0.0307814665
2106,90,177890.0,34296.82215,三角波,材料1,0.0386782455
2107,90,177900.0,43770.78587,三角波,材料1,0.0430089715
2108,90,177880.0,71566.30327,三角波,材料1,0.054395632
2109,90,177890.0,91348.6112,三角波,材料1,0.0606840245
2110,90,177890.0,115706.8666,三角波,材料1,0.06823813000000001
2111,90,177890.0,150764.278,三角波,材料1,0.076833826
2112,90,177880.0,192266.8462,三角波,材料1,0.0852582675
2113,90,177890.0,252240.1875,三角波,材料1,0.095928963
2114,90,177890.0,329278.8731,三角波,材料1,0.10829732349999999
2115,90,177890.0,427974.7168,三角波,材料1,0.1215554895
2116,90,177880.0,564686.3717,三角波,材料1,0.13630574350000002
2117,90,177890.0,740509.5173,三角波,材料1,0.152693458
2118,90,199170.0,4184.158372,三角波,材料1,0.012348266
2119,90,199170.0,8258.619095,三角波,材料1,0.017249589
2120,90,199170.0,10575.36154,三角波,材料1,0.0192765565
2121,90,199170.0,13457.80865,三角波,材料1,0.021732656500000003
2122,90,199160.0,17141.99614,三角波,材料1,0.024506385
2123,90,199170.0,21956.76255,三角波,材料1,0.027502073000000002
2124,90,199160.0,27349.72121,三角波,材料1,0.030721599500000002
2125,90,199160.0,43945.62079,三角波,材料1,0.038474817999999994
2126,90,199160.0,55308.78418,三角波,材料1,0.043012058500000006
2127,90,199160.0,71367.36546,三角波,材料1,0.048686937
2128,90,199170.0,116338.0761,三角波,材料1,0.061055105
2129,90,199160.0,147801.759,三角波,材料1,0.0686475365
2130,90,199160.0,188137.913,三角波,材料1,0.0761902515
2131,90,199170.0,244757.2784,三角波,材料1,0.08570566
2132,90,199170.0,320320.8021,三角波,材料1,0.096611101
2133,90,199170.0,413209.3593,三角波,材料1,0.10852627649999999
2134,90,199170.0,537484.5325,三角波,材料1,0.12183374699999999
2135,90,199160.0,703803.0558,三角波,材料1,0.13647688549999998
2136,90,224180.0,4282.162167,三角波,材料1,0.010883229000000001
2137,90,224180.0,5393.521768,三角波,材料1,0.012187484
2138,90,224180.0,6649.597681,三角波,材料1,0.013544985499999999
2139,90,224180.0,8466.403329,三角波,材料1,0.015193175
2140,90,224190.0,10687.15902,三角波,材料1,0.016974544
2141,90,224180.0,13570.17285,三角波,材料1,0.0191295415
2142,90,224170.0,17279.97256,三角波,材料1,0.021587256
2143,90,224180.0,22112.53768,三角波,材料1,0.0242318165
2144,90,224180.0,27359.02372,三角波,材料1,0.02698912
2145,90,224180.0,35077.72306,三角波,材料1,0.030428774999999998
2146,90,224180.0,43920.42524,三角波,材料1,0.033898397999999996
2147,90,224180.0,54950.83362,三角波,材料1,0.037822179
2148,90,224170.0,70743.54827,三角波,材料1,0.04280386
2149,90,224180.0,89663.459,三角波,材料1,0.047772123
2150,90,224170.0,114384.4864,三角波,材料1,0.053692203
2151,90,224180.0,146876.8152,三角波,材料1,0.060471741999999995
2152,90,224180.0,235920.5709,三角波,材料1,0.0754824315
2153,90,224180.0,306547.7932,三角波,材料1,0.0850158765
2154,90,224180.0,511870.6519,三角波,材料1,0.10714718549999999
2155,90,224190.0,665651.3177,三角波,材料1,0.120074655
2156,90,251230.0,5564.911886,三角波,材料1,0.0110264515
2157,90,251220.0,8703.303821,三角波,材料1,0.013760572
2158,90,251220.0,11010.44529,三角波,材料1,0.015352296000000001
2159,90,251220.0,13989.98686,三角波,材料1,0.017302969
2160,90,251220.0,17803.67056,三角波,材料1,0.0195364295
2161,90,251230.0,22553.80993,三角波,材料1,0.021869532
