样本编号,实际磁芯损耗_w每m3,两两交互模型_五折预测,相对误差_percent,对数残差
2030,74970.49131,99697.43074940637,32.982229417653755,-0.28504531990549786
2031,103479.3029,137133.0623684338,32.52221316271914,-0.28158009189816724
2032,262412.7061,339348.8849642811,29.318770423777547,-0.2571102588110836
2033,346636.2366,433584.9009102379,25.083547283768866,-0.22381170631908454
2034,646279.5234,795599.8970228233,23.10461158312221,-0.20786430858935745
2035,16268.79238,16759.74964834036,3.0177855668249576,-0.02973146274092997
2036,26649.7524,28501.404703683806,6.94810321646292,-0.06717351414661366
2037,34913.65684,38301.469792670505,9.703403365038348,-0.0926102051057267
2038,2270.02048,1526.9263359446684,-32.735129511048804,0.3965320694378365
2039,2873.310248,2061.176830311073,-28.264731184327257,0.3321876651014435
2040,3853.887671,2891.400482932853,-24.974448407246978,0.2873414425693541
2041,6044.491118,4878.799656260436,-19.28518776821808,0.2142480806926219
2042,12777.36987,11337.501021174243,-11.268898556395609,0.1195597217883364
2043,16343.505,15186.441974305466,-7.07965045254695,0.07342751628222821
2044,21057.17988,19991.235384358795,-5.062142707218039,0.05194764218657433
2045,26645.86478,26230.35912589183,-1.5593626160710725,0.015716485639297062
2046,44558.8575,45352.11991844129,1.7802575356455057,-0.017645965486210002
2047,56245.72434,59533.60128290151,5.845558896222241,-0.056810854134614175
2048,127772.348,141819.6070614938,10.99397426859041,-0.10430572798215643
2049,170021.7485,185823.1861309895,9.293774337928012,-0.08886924817533881
2050,220068.92,240877.1706317531,9.455333643548162,-0.0903463681186949
2051,292946.9611,320121.2842521072,9.276192198775188,-0.08870836477978905
2052,393845.8629,429173.80774052785,8.969992621072125,-0.08590236128547879
2053,530793.6732,568554.8875799308,7.114104083471745,-0.06872447358385969
2054,702974.6048,749357.3902748951,6.598074120770167,-0.06389525917116678
2055,947651.7654,1001164.1379007966,5.646839319526747,-0.05493164110518656
2056,2948.450913,1928.3025268178415,-34.59946990076136,0.42463982206484197
2057,4953.419803,3486.793577800354,-29.608357125543755,0.351095639040242
2058,6076.61425,4449.093172436064,-26.783353535464844,0.31174738015702985
2059,7631.052229,5800.1905758556595,-23.99225687627436,0.2743349676845863
2060,9968.883131,7643.277122308056,-23.32865154633082,0.265642100810517
2061,12783.86498,10220.41867399533,-20.052201036346293,0.22379627724776796
2062,16442.29724,13862.881951205189,-15.687681904446652,0.1706422095251483
2063,20845.44358,17903.99511951686,-14.110750146402678,0.1521115120518317
2064,26359.49011,23374.906227600906,-11.32261614296868,0.12016530261073832
2065,34067.16576,31048.345563518495,-8.861377602553775,0.09278851550198475
2066,43430.93313,40044.80529235453,-7.796580901243614,0.08117297261250656
2067,55665.77528,53666.94411741121,-3.5907721621312785,0.0365682644936669
2068,71791.6397,70843.9348201923,-1.3200769389972593,0.013288674009011459
2069,92438.60807,92097.65230452793,-0.36884562910540397,0.003695275419161703
2070,120668.6873,121916.06274687422,1.03371924795457,-0.010284129076485016
2071,158959.4703,165160.70771554305,3.9011437342107573,-0.03826972008547891
2072,205432.4171,209648.03895528644,2.052072362676029,-0.020313010388138153
2073,271895.4094,280874.3314515133,3.302344115087247,-0.03248988218484783
2074,358346.0625,372031.2781855517,3.818994295647296,-0.03747875736395123
2075,475946.8257,494902.06170600496,3.9826373414984975,-0.039053750576368174
2076,634395.4065,641777.906362989,1.1637063867972608,-0.011569873999716762
2077,848639.637,842431.4197393352,-0.7315492925373216,0.007342382363667355
2078,3102.43057,1932.0930516554852,-37.723246078783795,0.47358196110612116
2079,5164.702863,3468.1468763002695,-32.84905311501811,0.39822716207609155
2080,6357.197798,4435.686035981753,-30.225766494520002,0.35990539185742954
2081,8023.438245,5870.500359841983,-26.833108443249664,0.3124271684771287
2082,10441.50791,7661.120074759934,-26.628221318275724,0.3096308109265653
2083,13294.97702,10217.428457559548,-23.148205204197126,0.2632913617439563
2084,17098.50778,13616.583808867797,-20.363905528674167,0.22770274778205568
2085,21632.00286,17894.586037361067,-17.277257435786662,0.18967562098776725
2086,27235.89962,23231.731539079174,-14.701802168416226,0.15901685912766794
2087,35092.17501,30936.302851259265,-11.842731770135256,0.12604782756692678
2088,45341.10055,39649.42925060357,-12.553006500404482,0.13413736476461047
2089,56824.03055,51475.32960857774,-9.412744730798162,0.09885665315201564
2090,73895.91328,68830.40208695982,-6.854927381229298,0.0710119876152806
2091,93383.78591,89703.38483468918,-3.941156421798824,0.04020922836019558
2092,158650.3835,156797.08605317687,-1.1681644922233207,0.011750411397914107
2093,202965.2134,200235.344517958,-1.3449934776074324,0.013541204453520805
2094,463258.2775,472026.5933956051,1.8927488879257155,-0.018750592610775385
2095,612299.6428,611356.8440475276,-0.15397669483539778,0.0015409536077584107
2096,2460.755717,1333.354184698692,-45.81525604157757,0.6127707939463898
2097,3164.058273,1774.3490611376003,-43.92173253322379,0.5784218376980395
2098,4113.471955,2444.059266825434,-40.584029900711116,0.5206071388646434
2099,5237.074402,3222.907783612473,-38.459767110017225,0.4854790317337443
2100,6411.996928,4091.837562104157,-36.18466122097061,0.449176604799538
2101,8110.995611,5375.83858406071,-33.72159421748318,0.4113060464873062
2102,10411.89168,7020.922337070268,-32.56823492932969,0.39405398724324314
2103,13212.41983,9363.69097920405,-29.129628791064167,0.344317735294279
2104,16949.10641,12447.271393498606,-26.560898891078438,0.30871367955302986
2105,21674.63865,16172.317210245737,-25.385989259637615,0.2928418848797456
2106,34296.82215,27444.0328749675,-19.980828675791763,0.22290393847105783
2107,43770.78587,35816.41312385344,-18.172789425739776,0.2005603500872457
2108,71566.30327,62132.975878645346,-13.181241674262964,0.14134747792661884
2109,91348.6112,79512.29654040377,-12.957301161023269,0.13877139647953562
2110,115706.8666,103871.67704646075,-10.22859740420906,0.1079037180150415
2111,150764.278,138318.84479716944,-8.254895236410412,0.08615605455210762
2112,192266.8462,175335.0775695487,-8.806390162991756,0.09218535893931801
2113,252240.1875,231796.82376941032,-8.1047211125268,0.08452053022599415
2114,329278.8731,307368.11491138156,-6.6541645937801475,0.06885892967662954
2115,427974.7168,403040.44946181047,-5.8261075618263085,0.06002719315688587
2116,564686.3717,528335.135585104,-6.43742047562789,0.06653967384871606
2117,740509.5173,689594.3313302763,-6.875696365843808,0.07123498707035303
2118,4184.158372,2423.745452089264,-42.0732860326525,0.5459915266840607
2119,8258.619095,5137.753493628194,-37.78919411916293,0.4746414733441835
2120,10575.36154,6719.085909759541,-36.46471674424153,0.45357479257823563
2121,13457.80865,8872.697142214183,-34.07026825118232,0.4165806815983295
2122,17141.99614,11678.79560598546,-31.870270471397617,0.38375651114137455
2123,21956.76255,15523.141140759973,-29.30132069602413,0.3467432935432697
2124,27349.72121,19639.349112326545,-28.191775844699567,0.33117117394047924
2125,43945.62079,33243.70434287854,-24.35263458505227,0.2790875723357402
2126,55308.78418,43342.042334510654,-21.63624101109168,0.24380862330033715
2127,71367.36546,57775.720386501685,-19.044622126504255,0.2112720735622169
2128,116338.0761,97679.35273957094,-16.038363350955454,0.17481019802597508
2129,147801.759,129488.73725347656,-12.39025967649237,0.13227800331937445
2130,188137.913,164903.16614094836,-12.349848304659165,0.13181684392821147
2131,244757.2784,213017.0513203641,-12.96804217105395,0.13889480341596183
2132,320320.8021,283185.6325047848,-11.593118321307793,0.12322037233038685
2133,413209.3593,370867.9052416681,-10.246973623748676,0.10810843911855805
2134,537484.5325,484985.83071831596,-9.767481407789909,0.10278030734663801
2135,703803.0558,626553.9492607394,-10.975954978122816,0.11626368395982922
2136,4282.162167,2295.1973851501234,-46.40096998572816,0.6236392148237417
2137,5393.521768,3007.5726009590503,-44.23731412742023,0.5840652522493315
2138,6649.597681,3789.07324032649,-43.01800767356094,0.5624348921656317
2139,8466.403329,4919.784548034771,-41.89050111535536,0.5428410435031434
2140,10687.15902,6355.585675387537,-40.530634348252285,0.5197088690198068
2141,13570.17285,8447.348600311623,-37.75061899589862,0.47402159440192904
2142,17279.97256,11022.508350121101,-36.2122346441903,0.44960877960963685
2143,22112.53768,14187.542340860524,-35.83937517179383,0.4437804838830157
2144,27359.02372,18338.224816159774,-32.97193275667157,0.40005874023760235
2145,35077.72306,24054.413364700504,-31.425385497354725,0.3772477707238604
2146,43920.42524,30662.997915602602,-30.185106933626297,0.35932283126632747
2147,54950.83362,39429.22910416292,-28.246349497030753,0.3319314545524428
2148,70743.54827,52896.673172834206,-25.227565670089614,0.2907208939308834
2149,89663.459,67590.36697245536,-24.617711912658464,0.2825978445723454
2150,114384.4864,88129.1811132566,-22.953554378807254,0.260761756094686
2151,146876.8152,115800.25860148192,-21.158245129567653,0.2377274453207452
2152,235920.5709,192653.49349223895,-18.339679851868755,0.20260197960310578
2153,306547.7932,254849.54442611366,-16.86466186372349,0.18470032618849075
2154,511870.6519,429945.4033293854,-16.00506852004863,0.17441372848966807
2155,665651.3177,562191.3368971662,-15.542668969741575,0.16892373738109434
2156,5564.911886,2954.763350591354,-46.90368129592782,0.6330625877503948
2157,8703.303821,5017.543918609652,-42.34897434577733,0.5507621483779843
2158,11010.44529,6261.113604720566,-43.13478301911106,0.5644863326394702
2159,13989.98686,8334.009887726304,-40.42875114089776,0.5179971300028328
2160,17803.67056,10818.571562425244,-39.23403870024629,0.49814040083236577
2161,22553.80993,13975.90063197448,-38.0330832114338,0.47856954354266
2162,28090.15936,18153.84746673274,-35.37292817005671,0.43653679440927284
2163,36070.22893,24128.4549268307,-33.10700918018626,0.40207599534705274
2164,45055.67527,30731.441574163615,-31.79229610919642,0.3826126672424941
2165,72225.39577,51457.81887852607,-28.75384298011709,0.3390293048570072
2166,116019.1856,85773.9782715526,-26.06914293703455,0.30203989358805927
2167,148683.7194,112355.31501826129,-24.433343831011744,0.28015505606215996
2168,237483.2191,184983.0374422586,-22.10690163991524,0.24983283318408134
2169,305489.5728,242576.51414720868,-20.594175466008355,0.23059846357420355
2170,393839.9904,317827.5480284193,-19.300336234108514,0.21443577719061402
2171,508481.5475,409824.5289702293,-19.4022809706326,0.2156998367597378
2172,657592.0297,530839.4418814445,-19.275262182904072,0.2141251172016645
2173,7055.334376,3853.5411494713667,-45.38116913948279,0.6047914751420134
2174,8749.244331,4908.966968280211,-43.89267481207559,0.5779038082236596
2175,11173.7274,6331.855886303701,-43.3326439814193,0.5679718726461545
2176,14201.84406,8281.715676148437,-41.68563151968282,0.5393216653589654
2177,23016.78486,14008.704774421569,-39.13700432258561,0.4965448202953162
2178,36679.48108,23504.918771075492,-35.91807168751938,0.44500779141357505
2179,46109.65534,29360.48708585643,-36.324644221779096,0.4513725777299218
2180,57151.42086,37835.081915116374,-33.79852793546737,0.4124674866679996
2181,92170.83755,63695.21246249527,-30.89439766895633,0.36953438279841144
2182,117329.6375,83104.53096970069,-29.17004369871961,0.3448881631748826
2183,239871.3487,177532.46430954224,-25.988466204199806,0.3009492428237479
2184,304640.3587,231285.6638535154,-24.07911255078383,0.27547834248687586
2185,392090.2814,304367.2248493361,-22.37317799294576,0.25325717409938875
2186,503296.1288,394351.0052264448,-21.646326553973527,0.2439373332050252
2187,8920.696852,4808.920636259808,-46.09254505513592,0.6179014069717965
2188,11348.40297,6158.734647405217,-45.73038458639421,0.6112056844754612
2189,14460.59559,7910.283192793851,-45.297666727751626,0.6032638216701027
2190,45761.636,28257.07456180784,-38.25160760902901,0.4821022449732144
2191,57337.02269,36636.05575847619,-36.104014405223396,0.44791364982099857
2192,92369.45694,59839.69450659549,-35.2170116736041,0.4341271429230247
2193,117236.4124,79168.03527815996,-32.47146201638633,0.3926198925155546
2194,149297.0265,101336.21647024543,-32.12442414568422,0.38749392372849734
2195,186299.4152,127211.73895016691,-31.716511931290853,0.3815022045876475
2196,237811.4848,165579.69381662694,-30.373550311970916,0.3620256665853532
2197,300634.3838,214885.1124529104,-28.522775825979757,0.3357913300544286
2198,491539.9241,359781.1537324835,-26.80530388427028,0.3120472250813773
2199,634463.7926,466199.1823802955,-26.52075850225666,0.3081672482619009
2200,11351.61512,5825.657569429988,-48.67992344837368,0.6670881545888783
2201,14545.8597,7712.561350328019,-46.977617621817025,0.6344560525610063
2202,18396.46334,9870.012677282208,-46.34831437507048,0.6226572984873435
2203,28951.56689,16137.272143901335,-44.261144119715254,0.5844926901534766
2204,36377.46043,20958.453185380615,-42.38615632416038,0.5514073055692208
2205,45688.42887,26274.531200705445,-42.491935375002875,0.553244993671731
2206,57272.84037,33100.29102830652,-42.20595518841294,0.5482844465592134
2207,73046.40383,43581.6880659754,-40.336983368267475,0.5164578444564842
2208,115740.5438,71860.85979398247,-37.912111491234874,0.4766192481348579
2209,147146.712,92035.85183184063,-37.453001442641394,0.4692519349209796
2210,230739.6756,149675.42908426237,-35.13233963987493,0.4328209860063428
2211,376864.5529,253644.96869322626,-32.6959867301369,0.3959503185765314
2212,614290.188,413067.0000241827,-32.75702459629996,0.3968576279255096
2213,15075.09404,8174.074670035446,-45.77762070109484,0.6120764605693214
2214,19344.94252,10535.846801914608,-45.53694439245815,0.6076475929432856
2215,30132.49779,17195.46063502983,-42.93383590411663,0.5609588177183547
2216,37983.62157,21891.745933053622,-42.365301074018625,0.551045387754062
2217,47667.4265,27389.759831963307,-42.53988133392663,0.5540790672446256
2218,59820.25789,35155.01850912374,-41.23225183387162,0.5315769821410274
2219,76027.76152,45401.11812283686,-40.28350011213528,0.5155618237442265
2220,95674.68948,57970.48032551786,-39.408760414491745,0.5010198646580566
2221,120981.9047,74414.25935138317,-38.49141362428627,0.4859934050557424
2222,153478.401,95954.26529591209,-37.48028082732496,0.4696881722447266
2223,191115.8471,120091.1152127766,-37.16318294110913,0.46462902539701467
2224,239696.4338,155536.1608316881,-35.11119111539819,0.43249501343962393
2225,305707.5431,198679.2566913187,-35.010024719498425,0.4309371544403984
2226,388388.1359,254048.243297441,-34.58908246289688,0.4244810066389153
2227,633185.7459,416683.3302681797,-34.192559929485974,0.4184372830684051
2228,18660.41453,9328.728298419614,-50.007925689850076,0.6933057069215849
2229,23611.07973,11984.114245051827,-49.243683973397744,0.6781341220837636
2230,29203.2313,14771.596876699377,-49.417936922961744,0.6815731571827186
2231,36771.80198,19106.705581789753,-48.039789858049936,0.6546919498915216
2232,46266.66295,24387.16752588507,-47.28997949940742,0.6403646061892996
2233,58150.36357,30719.661654382195,-47.1720213453135,0.6381292368596458
2234,74400.16881,40173.87465561001,-46.002979162313,0.6162413106181823
2235,93113.1122,50805.09136935289,-45.43723201923768,0.6058184409545149
2236,117534.316,64871.640837735766,-44.80621230846678,0.5943197808583971
2237,231730.5373,134039.83569284916,-42.15702545956633,0.5474381824122982
2238,476056.7033,279192.5664759148,-41.35308576886605,0.5336352255526329
2239,605116.4551,361980.13733159564,-40.18008694346682,0.5138315862053808
