eventid,iyear,imonth,iday,地区,country_txt,latitude,longitude,坐标状态,specificity,危害等级,危害得分,数据完整率
201504180065,2015,4,18,撒哈拉以南非洲,South Sudan,4.855349,31.567781,有效,1.0,1,0.7871888387662827,0.8
201504180068,2015,4,18,东欧,Ukraine,48.694492,38.50779,有效,1.0,5,0.1576419611462447,0.8
201504180069,2015,4,18,东欧,Ukraine,48.396416,37.974052,有效,1.0,5,0.2328952658108277,0.8
201504180071,2015,4,18,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,1,0.762651037604759,0.8
201504180072,2015,4,18,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,3,0.4572192202080889,0.8
201504180073,2015,4,18,中东与北非,Iraq,33.953167,44.921906,有效,1.0,1,0.7352832958547272,0.8
201504180077,2015,4,18,南亚,Pakistan,34.760409,71.453062,有效,2.0,5,0.2053193122421252,0.8
201504180080,2015,4,18,南亚,India,25.193491,90.634631,有效,1.0,5,0.1455085361789223,1.0
201504190002,2015,4,18,东南亚,Philippines,6.923231,123.969698,有效,1.0,4,0.2791200177843305,0.4
201504190003,2015,4,19,东南亚,Philippines,6.860234,124.445006,有效,3.0,5,0.2348064281089891,0.4
201504190004,2015,4,19,东南亚,Philippines,7.024942,124.498444,有效,1.0,5,0.2334438253229051,0.4
201504190007,2015,4,19,东南亚,Philippines,7.190309,124.534906,有效,1.0,5,0.1302737985278386,0.8
201504190008,2015,4,19,撒哈拉以南非洲,Somalia,2.71581,44.511845,有效,1.0,3,0.4123483322619944,0.2
201504190009,2015,4,19,中东与北非,Iraq,33.460819,44.157433,有效,1.0,1,0.7626521188427733,0.8
201504190010,2015,4,19,中东与北非,Iraq,33.5009,44.216648,有效,1.0,2,0.6378297714851415,0.4
201504190011,2015,4,19,中东与北非,Iraq,35.271023,43.458084,有效,1.0,3,0.5315862530807283,1.0
201504190012,2015,4,19,中东与北非,Iraq,33.07835,44.254719,有效,1.0,3,0.4846959572223286,0.8
201504190013,2015,4,19,中东与北非,Iraq,33.548306,44.415733,有效,1.0,2,0.5990141361317587,0.8
201504190014,2015,4,19,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,1,0.7464174611671801,0.4
201504190016,2015,4,19,中东与北非,Iraq,35.303047,44.329933,有效,1.0,4,0.2982959054926174,0.4
201504190022,2015,4,19,南亚,Afghanistan,33.156362,69.322329,有效,1.0,2,0.7125267066641476,1.0
201504190023,2015,4,19,中东与北非,Libya,,,缺失,5.0,5,0.1439085394451633,0.6
201504190027,2015,4,19,南亚,Afghanistan,31.60063,64.369652,有效,1.0,1,0.7721569093963089,0.8
201504190028,2015,4,20,中东与北非,Yemen,15.620833,44.1935,有效,3.0,1,0.7486788959876869,0.8
201504190029,2015,4,19,中东与北非,Yemen,14.413989,44.837418,有效,1.0,3,0.4417219890809048,0.8
201504190030,2015,4,20,撒哈拉以南非洲,Nigeria,13.094631,13.820418,有效,1.0,2,0.5952265241157084,0.8
201504190031,2015,4,19,撒哈拉以南非洲,Nigeria,13.094757,13.818802,有效,1.0,3,0.4664781034933905,0.8
201504190032,2015,4,19,东南亚,Philippines,9.78472,125.489693,有效,1.0,5,0.236381273912983,0.8
201504190033,2015,4,19,中东与北非,Libya,32.867867,13.189067,有效,1.0,5,0.2155083890154712,0.8
201504190036,2015,4,19,南亚,Afghanistan,34.516895,69.147011,有效,1.0,5,0.1531676602098143,0.8
201504190038,2015,4,19,南亚,Bangladesh,23.160596,89.218663,有效,1.0,4,0.3071608460467678,0.8
201504190045,2015,4,19,中东与北非,Saudi Arabia,18.520277,45.69972,有效,4.0,3,0.4050305545763339,0.4
201504190046,2015,4,19,中东与北非,Egypt,30.727675,31.724866,有效,4.0,1,0.7828679969512273,0.6
201504190049,2015,4,19,中东与北非,Egypt,31.441411,31.536797,有效,1.0,5,0.1862204645874688,0.8
201504190050,2015,4,19,中东与北非,Yemen,13.634341,46.056321,有效,4.0,4,0.2794705445209726,0.8
201504190051,2015,4,19,撒哈拉以南非洲,Nigeria,5.587374,5.862173,有效,1.0,2,0.6782923143401243,0.8
201504190052,2015,4,19,中东与北非,Egypt,31.212225,34.117065,有效,1.0,4,0.2601111664659678,0.8
201504190053,2015,4,19,中东与北非,Egypt,31.212225,34.117065,有效,1.0,5,0.2205546780696898,0.8
201504190054,2015,4,19,中东与北非,Egypt,30.608472,33.617577,有效,4.0,5,0.2205546780696898,0.8
201504190055,2015,4,19,西欧,France,48.792496,2.359854,有效,1.0,4,0.2505335547069542,0.8
201504200002,2015,4,19,东南亚,Philippines,6.862806,124.443649,有效,1.0,5,0.2348064281089891,0.4
201504200003,2015,4,20,中东与北非,Libya,31.978195,22.518263,有效,2.0,4,0.3367550436217504,0.6
201504200004,2015,4,20,中东与北非,Libya,32.867867,13.189067,有效,1.0,1,0.7533122114004658,0.8
201504200005,2015,4,20,中东与北非,Libya,32.069286,20.151144,有效,1.0,4,0.3277938527858216,0.4
201504200006,2015,4,20,中东与北非,Libya,32.069286,20.151144,有效,1.0,4,0.2644029527569376,0.4
201504200007,2015,4,20,中东与北非,Libya,32.069286,20.151144,有效,1.0,4,0.2644029527569376,0.4
201504200008,2015,4,20,中东与北非,Libya,32.069286,20.151144,有效,1.0,4,0.2644029527569376,0.4
201504200009,2015,4,20,东南亚,Philippines,6.950745,125.09852,有效,1.0,4,0.3705720575993103,0.8
201504200010,2015,4,20,中东与北非,Iraq,34.275066,44.537865,有效,1.0,3,0.4594267833998928,0.4
201504200013,2015,4,20,撒哈拉以南非洲,Somalia,8.403308,48.488014,有效,1.0,1,0.7491323704939602,0.8
201504200014,2015,4,20,中东与北非,Iraq,33.548306,44.415733,有效,1.0,3,0.4889886287876562,0.8
201504200015,2015,4,20,中东与北非,Iraq,33.669689,44.381317,有效,1.0,3,0.4860583120660149,0.8
201504200017,2015,4,20,南美,Colombia,7.084914,-70.755335,有效,4.0,1,0.764827094337958,0.6
201504200018,2015,4,20,中东与北非,Egypt,31.250196,34.24128,有效,1.0,3,0.4860505124629731,0.8
201504200020,2015,4,20,中东与北非,Turkey,41.106178,28.689863,有效,1.0,4,0.3201602748504082,0.8
201504200029,2015,4,20,撒哈拉以南非洲,Nigeria,11.704399,11.088539,有效,1.0,3,0.4216865848916492,0.8
201504200030,2015,4,20,撒哈拉以南非洲,Nigeria,7.408062,10.0759,有效,2.0,1,0.7671558497613997,0.8
201504200031,2015,4,20,撒哈拉以南非洲,Nigeria,7.668028,10.310718,有效,2.0,1,0.7671558497613997,0.8
201504200032,2015,4,20,撒哈拉以南非洲,Nigeria,7.760683,9.759532,有效,1.0,1,0.7671558497613997,0.8
201504200033,2015,4,20,东南亚,Philippines,6.950745,125.09852,有效,1.0,1,0.7759220818507978,0.6
201504200034,2015,4,20,东欧,Ukraine,48.847633,39.838078,有效,1.0,4,0.3243428105493603,0.8
201504200064,2015,4,20,南亚,Bangladesh,23.791275,90.418205,有效,1.0,4,0.2464506464423971,0.4
201504200067,2015,4,20,南亚,Pakistan,25.389288,68.357338,有效,1.0,1,0.7829217594901897,0.6
201504200068,2015,4,20,中东与北非,Iraq,35.137009,44.44664,有效,1.0,1,0.7462002101229972,0.4
201504200069,2015,4,20,中东与北非,Iraq,35.137009,44.44664,有效,1.0,2,0.7068870690267698,0.4
201504200071,2015,4,20,中东与北非,Egypt,31.211786,34.151035,有效,1.0,3,0.4171369458649827,0.8
201504200072,2015,4,20,撒哈拉以南非洲,Mali,16.264136,-0.028208,有效,3.0,2,0.7134942320329288,0.8
201504200073,2015,4,20,中亚,Georgia,41.716715,44.783361,有效,1.0,5,0.1986254622408842,0.8
201504200075,2015,4,20,东南亚,Thailand,5.915894,101.860365,有效,3.0,4,0.251788192456239,0.8
201504200080,2015,4,20,南亚,India,13.037169,80.267449,有效,1.0,4,0.2634363030444049,0.8
201504200081,2015,4,20,南亚,India,13.039386,80.222871,有效,1.0,1,0.7277392138106867,0.8
201504200082,2015,4,20,南亚,India,13.082654,80.270659,有效,1.0,1,0.7277392138106867,0.8
201504200084,2015,4,20,中东与北非,Egypt,31.211786,34.151035,有效,1.0,4,0.2641736333533283,0.4
201504200088,2015,4,20,中东与北非,Turkey,38.347285,36.819234,有效,1.0,4,0.2645017903435948,0.8
201504210001,2015,4,21,南亚,Pakistan,25.637925,62.187885,有效,1.0,5,0.2243002329384586,0.4
201504210005,2015,4,21,南亚,Pakistan,26.949394,65.492241,有效,1.0,5,0.2078163815840141,0.4
201504210007,2015,4,21,中东与北非,Libya,32.069286,20.151144,有效,1.0,3,0.4128445517244571,0.4
201504210008,2015,4,21,中东与北非,Libya,32.069286,20.151144,有效,1.0,5,0.1927555276001213,0.8
201504210009,2015,4,21,东南亚,Thailand,6.478405,101.425598,有效,1.0,5,0.2348064281089891,0.8
201504210010,2015,4,21,撒哈拉以南非洲,Somalia,2.059819,45.326115,有效,1.0,1,0.7862073481513702,0.8
201504210011,2015,4,21,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,2,0.6276151306026725,0.4
201504210012,2015,4,21,中东与北非,Iraq,33.07835,44.254719,有效,1.0,3,0.5557500921413572,0.4
201504210014,2015,4,21,中东与北非,Iraq,33.953167,44.921906,有效,1.0,3,0.4193939434931832,0.8
201504210015,2015,4,21,中东与北非,Iraq,32.559762,41.919647,有效,4.0,4,0.2495916467096581,0.8
201504210017,2015,4,21,南亚,Afghanistan,31.631083,65.742226,有效,1.0,2,0.713964333626497,0.8
201504210018,2015,4,21,南亚,Afghanistan,36.705776,68.87706,有效,1.0,1,0.7431261514586631,0.8
201504210019,2015,4,21,南亚,Afghanistan,32.134858,65.005053,有效,3.0,1,0.7517319887146832,0.8
201504210020,2015,4,21,南亚,Afghanistan,32.134858,65.005053,有效,3.0,1,0.7517314088391464,0.8
201504210021,2015,4,21,南亚,Pakistan,34.002579,71.382477,有效,1.0,4,0.2774059834507129,0.8
201504210022,2015,4,21,南亚,Pakistan,34.534622,71.270932,有效,2.0,1,0.7744434350299805,0.6
201504210025,2015,4,21,南亚,Afghanistan,33.881592,68.649613,有效,3.0,2,0.7081197962156793,0.6
201504210026,2015,4,21,南亚,Afghanistan,33.889859,68.638789,有效,3.0,2,0.7081197962156793,0.6
201504210027,2015,4,21,西欧,Germany,52.50153,13.401851,有效,1.0,2,0.6527510989413768,0.8
201504210028,2015,4,21,中东与北非,Syria,36.201721,37.14352,有效,1.0,2,0.6149227692495867,0.4
201504210030,2015,4,21,撒哈拉以南非洲,Nigeria,11.509767,12.978841,有效,2.0,4,0.2560049091811743,0.4
201504210031,2015,4,21,南亚,India,17.69368,81.995576,有效,2.0,4,0.3547111137365756,1.0
201504210036,2015,4,21,中东与北非,Egypt,30.084629,31.334314,有效,1.0,4,0.3703417663001667,0.8
201504210048,2015,4,21,东欧,Macedonia,42.213658,21.517902,有效,1.0,1,0.740749386259897,0.8
201504210050,2015,4,21,东欧,Ukraine,50.036221,36.230781,有效,1.0,1,0.7638154078136207,0.6
201504210051,2015,4,21,西欧,United Kingdom,54.607712,-5.95621,有效,1.0,5,0.2199173580143061,0.8
201504210055,2015,4,21,南亚,India,18.769297,82.036808,有效,1.0,4,0.2852129163934438,1.0
201504210056,2015,4,21,撒哈拉以南非洲,Sudan,13.108602,23.03266,有效,4.0,2,0.711623563279184,0.8
201504210057,2015,4,21,东欧,Ukraine,48.064426,37.673248,有效,1.0,4,0.3405943194068226,0.4
201504210058,2015,4,21,东欧,Ukraine,48.064426,37.673248,有效,1.0,4,0.2772088554861691,0.4
201504210059,2015,4,21,东欧,Ukraine,48.064426,37.673248,有效,1.0,4,0.2772088554861691,0.4
201504210060,2015,4,21,东欧,Ukraine,48.064426,37.673248,有效,1.0,4,0.2772088554861691,0.4
201504210061,2015,4,21,东欧,Ukraine,48.064426,37.673248,有效,1.0,4,0.2772088554861691,0.4
201504210062,2015,4,21,东欧,Ukraine,48.363186,37.891922,有效,1.0,5,0.2216076206392542,0.4
201504210063,2015,4,20,东欧,Ukraine,48.736645,39.226654,有效,1.0,5,0.2216076206392542,0.8
201504210065,2015,4,21,东欧,Ukraine,48.143208,37.753361,有效,1.0,1,0.7198542014593169,0.8
201504210068,2015,4,21,南亚,India,25.194184,90.633597,有效,1.0,3,0.4267518939775675,0.8
201504210069,2015,4,21,东欧,Ukraine,48.525661,38.369938,有效,1.0,5,0.1576419611462447,0.8
201504210070,2015,4,21,南亚,Pakistan,34.667808,71.334696,有效,1.0,2,0.7060697499443175,0.8
201504210071,2015,4,21,东欧,Ukraine,48.736645,39.226654,有效,1.0,5,0.1297252390157612,0.8
201504210072,2015,4,21,东欧,Ukraine,48.694492,38.50779,有效,1.0,5,0.1297252390157612,0.8
201504210073,2015,4,21,东欧,Ukraine,48.322994,37.848389,有效,1.0,5,0.2328952658108277,0.4
201504210074,2015,4,21,东欧,Ukraine,48.378395,37.63155,有效,1.0,5,0.2328952658108277,0.8
201504210076,2015,4,21,中东与北非,Yemen,12.825647,44.846416,有效,1.0,4,0.2644029527569376,0.4
201504210078,2015,4,21,中东与北非,Iraq,35.45211,44.375465,有效,1.0,2,0.7138204792758358,0.4
201504210079,2015,4,21,中东与北非,Iraq,33.100529,44.584492,有效,1.0,2,0.6176450194218002,0.4
201504210080,2015,4,21,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,2,0.5754009499931465,0.8
201504210082,2015,4,21,南亚,Pakistan,32.98715,70.604015,有效,2.0,3,0.4047071789497496,0.4
201504210083,2015,4,21,南亚,Nepal,28.056065,81.628014,有效,1.0,4,0.2803430933248783,0.8
201504210088,2015,4,21,撒哈拉以南非洲,Nigeria,9.346554,8.267226,有效,3.0,4,0.2879887040201983,0.8
201504210089,2015,4,21,撒哈拉以南非洲,Nigeria,5.110208,7.406966,有效,1.0,5,0.1593552438578809,0.6
201504210090,2015,4,21,中东与北非,Egypt,31.126646,33.800865,有效,1.0,5,0.1848578618013848,0.8
201504210091,2015,4,21,中东与北非,Egypt,31.212225,34.117065,有效,1.0,4,0.2583067455541369,0.8
201504210092,2015,4,21,南亚,Bangladesh,23.791275,90.418205,有效,1.0,1,0.7591235647014447,0.8
201504220003,2015,4,22,中东与北非,Libya,32.069286,20.151144,有效,1.0,4,0.262743391493107,0.8
201504220004,2015,4,22,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,1,0.7694387543994676,0.8
201504220005,2015,4,22,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,2,0.6149227692495867,0.4
201504220006,2015,4,22,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,3,0.5557500921413572,0.4
201504220007,2015,4,22,中东与北非,Iraq,33.100529,44.584492,有效,1.0,3,0.5382720375235113,0.4
201504220008,2015,4,22,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,1,0.7240300050967173,0.8
201504220014,2015,4,22,中东与北非,Iraq,36.229574,42.236244,有效,4.0,1,0.7995198690595025,0.6
201504220016,2015,4,22,南亚,Afghanistan,34.454826,70.484301,有效,3.0,2,0.7153762530390337,0.8
201504220017,2015,4,22,南亚,Afghanistan,34.424656,70.598431,有效,3.0,1,0.7431310598830567,0.8
201504220018,2015,4,22,南亚,Afghanistan,31.617649,62.759013,有效,2.0,1,0.7417637594111961,0.8
201504220019,2015,4,22,南亚,Afghanistan,35.810528,63.134632,有效,1.0,2,0.6794361626948235,1.0
201504220020,2015,4,22,南亚,Afghanistan,33.737415,68.529457,有效,1.0,2,0.7081197962156793,0.6
201504220021,2015,4,22,南亚,Afghanistan,32.438021,62.150609,有效,2.0,4,0.2642751147239076,0.8
201504220023,2015,4,22,中东与北非,Syria,35.813396,36.319939,有效,1.0,3,0.5073270564991917,0.2
201504220030,2015,4,22,南亚,Pakistan,26.962431,64.128039,有效,3.0,4,0.3022066035633934,0.8
201504220031,2015,4,22,南亚,Pakistan,25.999413,63.047451,有效,1.0,1,0.7460602440206412,0.8
201504220032,2015,4,22,撒哈拉以南非洲,Nigeria,7.16979,9.284013,有效,1.0,3,0.4092419913776459,0.8
201504220034,2015,4,23,撒哈拉以南非洲,Mali,15.168486,-4.431083,有效,1.0,4,0.268602059601118,0.8
201504220035,2015,4,22,南亚,India,24.798346,93.94043,有效,1.0,3,0.4545333266290595,0.8
201504220037,2015,4,22,中东与北非,Tunisia,35.085501,8.668789,有效,4.0,4,0.2878041936971471,0.8
201504220045,2015,4,22,东欧,Ukraine,50.447765,30.524225,有效,1.0,2,0.6766681657333621,0.8
201504220046,2015,4,22,东欧,Ukraine,47.832344,37.689873,有效,1.0,4,0.2772088554861691,0.4
201504220047,2015,4,22,南亚,Pakistan,32.56699,69.831711,有效,1.0,1,0.7304755258346045,0.8
201504220048,2015,4,22,南亚,Pakistan,32.975433,70.273735,有效,1.0,3,0.4539903446529232,0.8
201504220049,2015,4,22,东欧,Ukraine,47.832344,37.689873,有效,1.0,4,0.2772088554861691,0.4
201504220064,2015,4,22,中东与北非,Iraq,34.208416,43.890713,有效,1.0,1,0.7960139265805025,0.4
201504220071,2015,4,22,南亚,Pakistan,28.04316,69.417424,有效,1.0,5,0.1944564140288774,1.0
201504220072,2015,4,22,南亚,India,23.045276,84.538083,有效,3.0,4,0.26752762346949,0.6
201504220073,2015,4,22,中东与北非,Egypt,31.132093,33.803276,有效,4.0,4,0.2648682677450313,0.8
201504220074,2015,4,22,中东与北非,Egypt,31.132093,33.803276,有效,4.0,4,0.2648682677450313,0.8
201504220075,2015,4,22,中东与北非,Egypt,31.132093,33.803276,有效,4.0,4,0.2648682677450313,0.8
201504220076,2015,4,21,中东与北非,Egypt,31.250196,34.24128,有效,1.0,4,0.2878041936971471,0.8
201504220077,2015,4,22,中东与北非,Egypt,30.608472,33.617577,有效,4.0,4,0.2583067455541369,0.8
201504220078,2015,4,22,东南亚,Philippines,9.216941,125.965267,有效,1.0,5,0.1660881864570587,0.8
201504220079,2015,4,22,东亚,China,37.62145,78.283669,有效,1.0,5,0.1287576632839679,0.0
201504230001,2015,4,23,中东与北非,Libya,32.867867,13.189067,有效,1.0,1,0.7626620313372772,0.8
201504230002,2015,4,23,东南亚,Philippines,6.920955,124.456524,有效,1.0,5,0.2023658053780469,0.8
201504230003,2015,4,23,东南亚,Thailand,6.588544,101.562226,有效,3.0,5,0.1581905206583221,0.8
201504230005,2015,4,23,撒哈拉以南非洲,Kenya,3.938715,41.844707,有效,1.0,2,0.703475248675633,1.0
201504230006,2015,4,23,南亚,Afghanistan,32.134858,65.005053,有效,3.0,3,0.4406210541182082,0.8
201504230009,2015,4,23,中东与北非,Syria,35.85531,36.671555,有效,1.0,4,0.289148135105936,0.0
201504230011,2015,4,23,中东与北非,Syria,35.982761,36.704647,有效,1.0,4,0.2644029527569376,0.4
201504230012,2015,4,23,中东与北非,Syria,35.990086,36.677223,有效,1.0,4,0.2644029527569376,0.4
201504230015,2015,4,23,撒哈拉以南非洲,Somalia,2.059819,45.326115,有效,1.0,4,0.2836966654466185,0.8
201504230019,2015,4,23,撒哈拉以南非洲,Nigeria,12.365911,13.829533,有效,1.0,4,0.3003184988565157,0.4
201504230020,2015,4,23,撒哈拉以南非洲,Nigeria,11.925375,13.601253,有效,1.0,4,0.2409967467486969,0.4
201504230021,2015,4,23,南亚,India,22.459028,85.541059,有效,2.0,5,0.1761575589864727,0.8
201504230024,2015,4,23,撒哈拉以南非洲,Sudan,12.505613,24.288912,有效,1.0,2,0.7134891987737946,0.8
201504230026,2015,4,23,撒哈拉以南非洲,Democratic Republic of the Congo,-1.482222,29.345833,有效,1.0,4,0.266956421081616,1.0
201504230027,2015,4,23,撒哈拉以南非洲,Sudan,13.23196,24.557451,有效,1.0,5,0.1831816869542845,0.6
201504230028,2015,4,23,撒哈拉以南非洲,Sudan,13.108602,23.03266,有效,2.0,5,0.1831816869542845,0.6
201504230029,2015,4,23,撒哈拉以南非洲,Sudan,13.108602,23.03266,有效,2.0,5,0.1831816869542845,0.6
201504230032,2015,4,23,撒哈拉以南非洲,Cameroon,12.437778,14.534444,有效,1.0,3,0.4886927511579769,0.8
201504230033,2015,4,23,中东与北非,Yemen,15.325443,44.211895,有效,1.0,5,0.1234411602130567,0.6
201504230036,2015,4,23,中东与北非,Egypt,31.212225,34.117065,有效,1.0,1,0.7626559134802944,0.8
201504230040,2015,4,23,东欧,Ukraine,47.098835,37.81987,有效,1.0,4,0.2554974943449932,0.4
201504230045,2015,4,23,撒哈拉以南非洲,Mali,19.395022,1.247526,有效,4.0,3,0.4614062178726991,0.8
201504230046,2015,4,23,东欧,Ukraine,47.827862,37.652819,有效,1.0,1,0.7396258164466942,0.8
201504230049,2015,4,23,中东与北非,Iraq,33.683266,43.473259,有效,1.0,4,0.289148135105936,0.8
201504230050,2015,4,23,中东与北非,Iraq,33.100529,44.584492,有效,1.0,1,0.7626504019058808,0.8
201504230052,2015,4,23,中东与北非,Turkey,37.837423,41.365979,有效,4.0,4,0.2920962322707269,0.6
201504230055,2015,4,23,中东与北非,Egypt,31.250196,34.24128,有效,1.0,4,0.2648682677450313,0.8
201504230056,2015,4,23,中东与北非,Egypt,31.250196,34.24128,有效,1.0,4,0.2648682677450313,0.8
201504230057,2015,4,23,中东与北非,Egypt,31.250196,34.24128,有效,1.0,4,0.2648682677450313,0.8
201504230058,2015,4,23,中东与北非,Egypt,30.608472,33.617577,有效,4.0,5,0.2323120159963993,0.8
201504240001,2015,4,24,南亚,Pakistan,26.106995,62.070503,有效,1.0,5,0.2039567094560412,0.8
201504240002,2015,4,24,东南亚,Thailand,6.733057,100.985202,有效,1.0,2,0.6413495247924474,0.8
201504240003,2015,4,24,东南亚,Thailand,6.253156,102.061892,有效,1.0,3,0.398925481190274,0.8
201504240004,2015,4,24,东南亚,Thailand,6.718214,101.412045,有效,1.0,1,0.731689775123668,0.8
201504240005,2015,4,24,东南亚,Thailand,6.260623,101.253677,有效,1.0,4,0.3547661391578467,0.8
